DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
2000-02-03,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.13,0.14,0.13,0.13,0.14,0.13,0.14,70,3715100000,506260.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-03,02,RCPR11,10,REAL CONS PA,PNE,0,R$,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1,3000,6000.0,0.0,0,9999-12-31,1,0.0,BRRCPRACNPE2,103
2000-02-04,02,RCPR11,10,REAL CONS PA,PNE,0,R$,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1,1000,2000.0,0.0,0,9999-12-31,1,0.0,BRRCPRACNPE2,103
2000-02-04,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.14,0.14,0.13,0.13,0.14,0.13,0.14,41,1057100000,140936.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-04,02,CTNM11,10,COTEMINAS,PN *,0,R$,171.01,171.01,170.01,170.48,170.01,160.01,175.0,4,380000,64783.8,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-02-07,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.14,0.14,0.11,0.12,0.12,0.11,0.12,129,5981500000,727076.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-07,02,CTNM11,10,COTEMINAS,PN *,0,R$,184.9,184.9,184.9,184.9,184.9,172.0,184.99,6,540000,99846.0,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-02-07,02,TUPY11,10,TUPY,ON *SOF,0,R$,8.0,8.0,8.0,8.0,8.0,0.0,8.0,1,100000,800.0,0.0,0,9999-12-31,1000,0.0,BRTUPYA01OR2,144
2000-02-08,02,CTNM11,10,COTEMINAS,PN *,0,R$,190.0,190.0,175.0,178.93,189.0,170.0,189.0,9,750000,134200.0,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-02-08,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.12,0.13,0.11,0.12,0.12,0.11,0.12,77,3067300000,369440.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-09,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.12,0.12,0.11,0.11,0.12,0.11,0.12,53,2554100000,294607.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-09,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,20.0,20.0,20.0,20.0,20.0,14.01,24.0,1,200000,4000.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-02-10,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.11,0.12,0.11,0.11,0.12,0.12,0.13,35,2452400000,291440.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-11,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.12,0.12,0.11,0.11,0.12,0.11,0.12,32,1321400000,157688.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-11,02,CTNM11,10,COTEMINAS,PN *,0,R$,189.0,189.0,189.0,189.0,189.0,0.0,189.0,3,500000,94500.0,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-02-11,02,TMGR11,10,TELEMIG,PNE*,0,R$,39.9,43.75,39.9,41.18,43.75,36.0,43.85,3,300000,12355.0,0.0,0,9999-12-31,1000,0.0,BRTMGRACNPE6,224
2000-02-14,02,CTNM11,10,COTEMINAS,PN *,0,R$,174.0,174.0,174.0,174.0,174.0,0.0,0.0,3,510000,88740.0,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-02-14,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.12,0.12,0.1,0.1,0.11,0.11,0.12,82,4579000000,500274.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-15,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.11,0.11,0.1,0.1,0.1,0.1,0.11,35,1135500000,123586.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-15,02,CTNM11,10,COTEMINAS,PN *,0,R$,174.0,174.0,174.0,174.0,174.0,0.0,0.0,1,3000000,522000.0,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-02-16,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.11,0.11,0.1,0.1,0.11,0.1,0.11,21,492200000,54069.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-17,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.11,0.11,0.09,0.09,0.1,0.09,0.1,59,2954400000,278463.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-17,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.05,2.05,2.03,2.04,2.03,2.04,0.0,2,2000,4080.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-02-18,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.1,0.1,0.09,0.09,0.1,0.09,0.1,44,2363200000,235892.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-18,02,TMGR11,10,TELEMIG,PNE*,0,R$,43.6,44.0,43.6,43.82,44.0,35.0,50.0,4,1100000,48205.0,0.0,0,9999-12-31,1000,0.0,BRTMGRACNPE6,224
2000-02-21,02,CTNM11,10,COTEMINAS,PN *,0,R$,184.99,184.99,184.99,184.99,184.99,0.0,185.0,1,10000,1849.9,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-02-21,02,RCPR11,10,REAL CONS PA,PNE,0,R$,2.03,2.03,2.03,2.03,2.03,2.02,0.0,1,1000,2030.0,0.0,0,9999-12-31,1,0.0,BRRCPRACNPE2,103
2000-02-21,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.09,0.1,0.09,0.09,0.1,0.09,0.1,28,2028800000,185144.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-22,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.1,0.1,0.09,0.09,0.1,0.09,0.1,38,1436900000,137567.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-23,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.1,0.1,0.09,0.09,0.09,0.09,0.1,54,1494300000,136917.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-24,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.09,0.09,0.08,0.08,0.09,0.08,0.09,16,357400000,32036.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-25,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.09,0.09,0.09,0.09,0.09,0.09,0.1,23,694800000,62532.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-25,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.4,2.4,2.4,2.4,2.4,2.26,0.0,2,3000,7200.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-02-28,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.09,0.09,0.08,0.08,0.09,0.08,0.09,9,140900000,12499.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-29,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.09,0.09,0.07,0.07,0.08,0.07,0.08,35,3558300000,269204.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-02-29,02,CTNM11,10,COTEMINAS,PN *,0,R$,169.0,175.0,168.0,170.0,175.0,155.0,0.0,4,50000,8500.0,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-03-01,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.5,2.5,2.5,2.5,2.5,2.3,0.0,1,2000,5000.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-03-01,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.07,0.07,0.08,8,162100000,12186.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-02,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.08,0.07,0.08,17,261600000,20666.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-02,02,TEPR11,10,TELEPAR,PN *CTO,0,R$,650.0,650.0,640.0,645.0,640.0,650.0,0.0,2,200000,129000.0,0.0,0,9999-12-31,1000,0.0,BRTEPRA01PR7,100
2000-03-03,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.1,0.08,0.09,0.1,0.1,0.11,80,5119500000,463408.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-03,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.6,2.6,2.6,2.6,2.6,2.3,0.0,1,1000,2600.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-03-08,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.09,0.1,0.09,0.09,0.1,0.09,0.1,12,621000000,55900.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-09,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.09,0.09,0.09,0.09,0.09,0.09,0.1,12,365600000,32904.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-10,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,20.0,20.5,20.0,20.33,20.5,20.0,30.0,9,10000000,203380.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-03-10,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.09,0.09,0.08,0.08,0.08,0.08,0.09,12,1061000000,85380.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-13,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.6,2.6,2.6,2.6,2.6,2.45,0.0,1,2000,5200.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-03-13,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.08,0.07,0.08,31,2601300000,208091.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-14,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,21.0,21.0,21.0,21.0,21.0,20.0,21.8,1,5000000,105000.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-03-14,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.08,0.07,0.08,12,543500000,42455.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-15,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,22.0,22.0,22.0,22.0,22.0,20.0,23.0,1,5000000,110000.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-03-15,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.07,0.07,0.08,6,857500000,60400.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-15,02,TEPR11,10,TELEPAR,PN *CTO,0,R$,600.0,600.0,600.0,600.0,600.0,595.0,0.0,1,20000,12000.0,0.0,0,9999-12-31,1000,0.0,BRTEPRA01PR7,100
2000-03-16,02,TEPR11,10,TELEPAR,PN *CTO,0,R$,636.0,636.0,636.0,636.0,636.0,605.0,0.0,1,20000,12720.0,0.0,0,9999-12-31,1000,0.0,BRTEPRA01PR7,100
2000-03-16,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.08,0.08,0.08,0.07,0.09,24,1387800000,111024.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-16,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,23.0,23.0,23.0,23.0,23.0,22.0,30.0,1,5000000,115000.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-03-17,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,25.0,25.0,25.0,25.0,25.0,20.0,30.0,1,5000000,125000.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-03-17,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.08,0.08,0.08,0.07,0.08,11,218300000,17464.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-17,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.5,2.5,2.5,2.5,2.5,2.25,0.0,1,1000,2500.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-03-20,02,CTNM11,10,COTEMINAS,PN *,0,R$,164.0,164.0,164.0,164.0,164.0,0.0,0.0,1,30000,4920.0,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-03-20,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.09,0.08,0.08,0.08,0.07,0.08,20,637300000,50985.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-21,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,28.0,28.0,28.0,28.0,28.0,23.04,30.0,3,5000000,140000.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-03-21,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.08,0.08,0.08,0.08,0.09,4,340000000,27200.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-22,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,30.0,30.0,29.99,29.99,30.0,28.0,0.0,6,4700000,140997.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-03-22,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.07,0.07,0.08,12,1261700000,90936.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-23,02,TEPR11,10,TELEPAR,PN *CTO,0,R$,700.0,700.0,700.0,700.0,700.0,0.0,720.0,1,100000,70000.0,0.0,0,9999-12-31,1000,0.0,BRTEPRA01PR7,100
2000-03-23,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.31,2.31,2.31,2.31,2.31,2.31,2.7,1,3000,6930.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-03-23,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.07,0.07,0.08,8,565800000,44306.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-24,02,RCPR11,10,REAL CONS PA,PNE,0,R$,3.09,3.09,3.09,3.09,3.09,3.0,0.0,2,5000,15450.0,0.0,0,9999-12-31,1,0.0,BRRCPRACNPE2,103
2000-03-24,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.08,0.07,0.08,5,35900000,2672.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-24,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.35,2.35,2.35,2.35,2.35,2.31,0.0,1,1000,2350.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-03-27,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.31,2.31,2.31,2.31,2.31,2.31,0.0,1,1000,2310.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-03-27,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,35.0,35.0,35.0,35.0,35.0,32.5,34.9,1,500000,17500.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-03-27,02,CTNM11,10,COTEMINAS,PN *,0,R$,160.0,160.0,160.0,160.0,160.0,0.0,160.0,1,10000,1600.0,0.0,0,9999-12-31,1000,0.0,BRCTNMA01PR7,100
2000-03-27,02,RCPR11,10,REAL CONS PA,PNE,0,R$,3.13,3.13,3.13,3.13,3.13,3.12,0.0,1,1000,3130.0,0.0,0,9999-12-31,1,0.0,BRRCPRACNPE2,103
2000-03-27,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.07,0.08,0.07,0.07,0.07,0.07,0.08,14,831500000,62305.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-28,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,32.0,35.0,32.0,34.87,35.0,35.0,45.0,3,6200000,216250.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,100
2000-03-28,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.07,0.07,0.08,27,1067400000,81842.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-29,02,TMGR11,10,TELEMIG,PNE*,0,R$,52.0,54.95,52.0,53.47,54.95,25.0,59.9,2,200000,10695.0,0.0,0,9999-12-31,1000,0.0,BRTMGRACNPE6,224
2000-03-29,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.31,2.31,2.31,2.31,2.31,2.31,0.0,1,4000,9240.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
2000-03-29,02,TEPR11,10,TELEPAR,PN *CTO,0,R$,700.0,700.0,700.0,700.0,700.0,0.0,720.0,4,150000,105000.0,0.0,0,9999-12-31,1000,0.0,BRTEPRA01PR7,100
2000-03-29,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.08,0.07,0.08,5,392400000,30142.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-29,02,RCPR11,10,REAL CONS PA,PNE,0,R$,3.24,3.24,3.24,3.24,3.24,3.25,0.0,1,4000,12960.0,0.0,0,9999-12-31,1,0.0,BRRCPRACNPE2,103
2000-03-30,02,CHAP11,10,CHAPECO,ON *P99,0,R$,0.08,0.08,0.07,0.07,0.07,0.07,0.08,7,232000000,16410.0,0.0,0,9999-12-31,1000,0.0,BRCHAPA01OR5,101
2000-03-31,02,TEPR11,10,TELEPAR,PN *CTO,0,R$,700.0,700.0,700.0,700.0,700.0,0.0,0.0,3,260000,182000.0,0.0,0,9999-12-31,1000,0.0,BRTEPRA01PR7,100
2000-03-31,02,RCPR11,10,REAL CONS PA,PNE,0,R$,3.32,3.32,3.32,3.32,3.32,3.32,0.0,1,1000,3320.0,0.0,0,9999-12-31,1,0.0,BRRCPRACNPE2,103
2000-03-31,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.31,2.31,2.31,2.31,2.31,2.31,0.0,1,1000,2310.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,64
