DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
2004-01-27,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,40.0,40.0,40.0,40.0,40.0,25.0,0.0,1,100000,4000.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,108
2004-01-28,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,8.0,8.0,8.0,8.0,8.0,7.51,8.5,1,100,800.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-01-28,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,78.0,80.0,78.0,79.0,80.0,79.0,82.0,9,140000,11060.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-01-28,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.7,2.7,2.7,2.7,2.7,2.67,0.0,1,2000,5400.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,71
2004-01-29,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,8.5,8.5,8.5,8.5,8.5,7.2,10.0,1,100,850.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-01-29,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,78.0,78.0,78.0,78.0,78.0,78.0,80.0,1,10000,780.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-01-30,02,TMGC11,10,TELEMIG CL,PNE*,0,R$,35.11,35.11,35.11,35.11,35.11,35.1,0.0,1,100000,3511.0,0.0,0,9999-12-31,1000,0.0,BRTMGCACNPE8,108
2004-01-30,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,72.5,72.5,72.01,72.13,72.01,72.01,79.0,7,270000,19477.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-02-03,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,8.5,8.5,8.5,8.5,8.5,7.0,10.0,1,2300,19550.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-02-04,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,9.0,9.0,9.0,9.0,9.0,7.0,9.0,2,25000,225000.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-02-05,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,72.01,76.0,72.01,72.54,76.0,72.01,77.0,3,150000,10881.3,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-02-09,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,76.5,75.0,76.11,76.5,72.01,0.0,9,430000,32730.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-02-10,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,72.01,72.01,72.01,72.01,72.01,72.01,76.5,1,10000,720.1,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-02-13,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,7.5,7.5,7.5,7.5,7.5,7.0,8.0,2,400,3000.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-02-13,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,72.01,72.01,72.01,72.01,72.01,72.5,76.5,2,60000,4320.6,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-02-16,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,72.01,72.01,72.0,72.0,72.0,67.0,76.4,2,40000,2880.1,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-02-17,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,7.5,7.5,7.5,7.5,7.5,7.0,9.0,1,14000,105000.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-02-18,02,IBOV11,10,IBOVESPA,IBO,0,R$,22132.0,22132.0,22132.0,22132.0,22132.0,0.0,0.0,119,42450,939503400.0,0.0,0,9999-12-31,1,0.0,BRIBOVINDM18,0
2004-02-19,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,72.0,72.0,72.0,72.0,72.0,66.31,76.4,1,40000,2880.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-03-03,02,TRFO11,10,TRAFO,ON  P,0,R$,1.1,1.1,1.1,1.1,1.1,1.1,0.0,2,6000,6600.0,0.0,0,9999-12-31,1,0.0,BRTRFOA05OR1,100
2004-03-03,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7,49100,343700.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-03-04,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,7.0,7.0,7.0,7.0,7.0,7.0,9.0,1,2700,18900.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-03-04,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,75.0,75.0,75.0,65.13,76.0,1,30000,2250.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-03-08,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,7.0,7.0,7.0,7.0,7.0,7.0,10.0,1,200,1400.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-03-10,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,7.0,7.0,7.0,7.0,7.0,7.0,10.0,1,3200,22400.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-03-11,02,TRFO11,10,TRAFO,ON  P,0,R$,1.1,1.1,1.1,1.1,1.1,1.1,0.0,1,3000,3300.0,0.0,0,9999-12-31,1,0.0,BRTRFOA05OR1,100
2004-03-11,02,RCSA11,10,RCSA,R11 EX,0,R$,950.0,950.0,950.0,950.0,950.0,950.0,1290.0,1,2,1900.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,189
2004-03-12,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,7.0,7.0,7.0,7.0,7.0,4.51,10.0,3,41400,289800.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-03-12,02,RCSA11,10,RCSA,R11 ES,0,R$,1070.0,1070.0,1070.0,1070.0,1070.0,1050.0,1290.0,1,2,2140.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,189
2004-03-12,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,75.0,75.0,75.0,66.02,80.0,1,20000,1500.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-03-15,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,75.0,75.0,75.0,66.02,80.0,1,10000,750.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-03-16,02,TRFO11,10,TRAFO,ON  P,0,R$,1.12,1.12,1.12,1.12,1.12,1.1,0.0,1,1000,1120.0,0.0,0,9999-12-31,1,0.0,BRTRFOA05OR1,100
2004-03-17,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,7.0,7.5,7.0,7.0,7.0,7.01,10.0,14,20900,146405.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,101
2004-03-23,02,TRFO11,10,TRAFO,ON  P,0,R$,1.12,1.12,1.12,1.12,1.12,0.7,0.0,1,1000,1120.0,0.0,0,9999-12-31,1,0.0,BRTRFOA05OR1,100
2004-03-24,02,RCSA11,10,RCSA,R11 EX,0,R$,1030.0,1030.0,1030.0,1030.0,1030.0,1000.0,1300.0,1,2,2060.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,192
2004-03-26,02,TRFO11,10,TRAFO,ON  P,0,R$,1.15,1.15,1.15,1.15,1.15,1.1,0.0,1,3000,3450.0,0.0,0,9999-12-31,1,0.0,BRTRFOA05OR1,100
2004-03-29,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.01,75.01,75.01,75.01,75.01,75.0,80.0,1,10000,750.1,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-03-30,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.01,75.01,75.01,75.01,75.01,66.04,80.0,1,10000,750.1,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-03-30,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.7,2.7,2.7,2.7,2.7,2.68,0.0,1,2000,5400.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,72
2004-03-31,02,BAHI11,10,BAHEMA,PRB*ED,0,R$,130.0,130.0,130.0,130.0,130.0,110.0,150.0,1,10000,1300.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-04-01,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,72.01,72.28,72.01,70.52,80.0,5,220000,15902.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-04-05,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,69.0,69.0,69.0,69.0,69.0,67.51,75.0,1,50000,3450.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-04-07,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,69.01,69.01,69.0,69.0,69.0,69.0,80.0,5,150000,10350.1,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-04-14,02,IBOV11,10,IBOVESPA,IBO,0,R$,22250.0,22250.0,22250.0,22250.0,22250.0,0.0,0.0,70,24200,538450000.0,0.0,0,9999-12-31,1,0.0,BRIBOVINDM18,0
2004-04-14,02,TRFO11,10,TRAFO,ON  P,0,R$,1.2,1.2,1.2,1.2,1.2,1.1,0.0,1,3000,3600.0,0.0,0,9999-12-31,1,0.0,BRTRFOA05OR1,100
2004-04-15,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,69.04,69.05,69.03,69.03,69.03,69.04,80.0,3,100000,6903.7,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-04-16,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.7,2.7,2.7,2.7,2.7,2.7,0.0,1,1000,2700.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,72
2004-04-16,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,69.05,69.05,69.05,69.05,69.05,69.05,76.0,1,20000,1381.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-04-19,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,69.04,69.04,69.03,69.03,69.04,69.04,76.0,3,40000,2761.5,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-04-22,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.86,2.86,2.86,2.86,2.86,2.7,0.0,1,2000,5720.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,72
2004-04-22,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,76.0,76.0,76.0,76.0,76.0,70.01,77.0,3,30000,2280.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-04-27,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,76.1,76.1,76.1,76.1,76.1,76.1,0.0,1,10000,761.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-04-28,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,76.1,82.0,76.1,79.03,79.0,78.01,81.89,3,30000,2371.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-05-04,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.7,2.7,2.7,2.7,2.7,0.0,0.0,1,1000,2700.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,72
2004-05-05,02,BAHI11,10,BAHEMA,PRB*,0,R$,120.0,120.0,120.0,120.0,120.0,100.0,150.0,1,10000,1200.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-06,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,110.0,120.0,5,100000,11000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-07,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,90.0,120.0,1,20000,2200.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-10,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,90.0,120.0,2,600000,66000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-11,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,75.0,75.0,75.0,70.03,75.0,1,10000,750.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-05-11,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,0.0,120.0,5,900000,99000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-14,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,105.0,130.0,5,410000,45100.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-17,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,81.89,81.89,81.89,81.89,81.89,70.05,80.99,1,10000,818.9,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-05-17,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.6,2.6,2.6,2.6,2.6,2.6,0.0,1,1000,2600.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,72
2004-05-17,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,0.0,0.0,3,450000,49500.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-21,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,0.0,0.0,2,550000,60500.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-21,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.55,2.55,2.55,2.55,2.55,2.55,0.0,1,1000,2550.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,72
2004-05-24,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,0.0,0.0,1,530000,58300.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-24,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,70.05,70.05,70.04,70.04,70.04,70.04,74.9,4,40000,2801.9,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-05-25,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,0.0,115.0,3,300000,33000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-25,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,70.04,70.04,70.04,70.04,70.04,70.01,73.0,1,20000,1400.8,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-05-26,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,0.0,0.0,1,300000,33000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-26,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,71.0,71.0,71.0,71.0,71.0,70.01,74.99,3,120000,8520.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-05-27,02,TMGC11,10,TELEMIG CL,PNE,0,R$,282.01,282.01,282.01,282.01,282.01,282.0,400.0,2,3,846.03,0.0,0,9999-12-31,1,0.0,BRTMGCACNPE8,110
2004-05-27,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,0.0,120.0,2,300000,33000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-28,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,74.98,74.98,74.98,74.98,74.98,70.01,74.99,1,30000,2249.4,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-05-28,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,0.0,140.0,1,200000,22000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-05-31,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,0.0,120.0,1,200000,22000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-06-03,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,75.0,75.0,75.0,70.01,75.0,1,70000,5250.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-06-07,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,76.01,76.01,76.01,76.01,76.01,76.0,81.5,4,1150000,87411.5,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-06-11,02,TMGC11,10,TELEMIG CL,PNE,0,R$,300.0,300.0,300.0,300.0,300.0,275.0,400.0,1,3,900.0,0.0,0,9999-12-31,1,0.0,BRTMGCACNPE8,110
2004-06-14,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,76.0,76.0,76.0,76.0,76.0,70.01,81.5,1,20000,1520.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-06-16,02,IBOV11,10,IBOVESPA,IBO,0,R$,20413.0,20413.0,20413.0,20413.0,20413.0,0.0,0.0,98,33800,689959400.0,0.0,0,9999-12-31,1,0.0,BRIBOVINDM18,0
2004-06-17,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,78.0,78.0,78.0,78.0,78.0,76.0,81.5,1,80000,6240.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-06-22,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,105.0,150.0,1,100000,11000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-06-23,02,BAHI11,10,BAHEMA,PRB*,0,R$,118.0,118.0,118.0,118.0,118.0,110.0,125.0,2,400000,47200.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-06-23,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,77.0,77.0,77.0,77.0,77.0,77.0,81.5,4,1590000,122430.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-06-25,02,BAHI11,10,BAHEMA,PRB*,0,R$,110.0,110.0,110.0,110.0,110.0,110.0,125.0,1,10000,1100.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-07-01,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,75.0,75.0,75.0,69.8,75.0,1,1000000,75000.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-07-02,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,75.0,75.0,75.0,69.8,81.5,2,640000,48000.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-07-05,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,75.0,75.0,75.0,71.0,81.5,2,1640000,123000.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-07-07,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,75.0,75.0,75.0,75.0,75.0,70.0,81.5,1,10000,750.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-07-08,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,77.0,77.0,77.0,77.0,77.0,77.01,81.5,1,10000,770.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2004-07-12,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.55,2.55,2.55,2.55,2.55,2.55,0.0,1,1000,2550.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,72
2004-07-13,02,TMGC11,10,TELEMIG CL,PNE,0,R$,310.0,310.0,310.0,310.0,310.0,310.0,330.0,1,1,310.0,0.0,0,9999-12-31,1,0.0,BRTMGCACNPE8,110
2004-07-14,02,TMGC11,10,TELEMIG CL,PNE,0,R$,300.0,300.0,300.0,300.0,300.0,294.0,330.0,2,4,1200.0,0.0,0,9999-12-31,1,0.0,BRTMGCACNPE8,110
2004-07-15,02,TMGC11,10,TELEMIG CL,PNE,0,R$,325.01,325.01,325.01,325.01,325.01,300.05,330.0,1,153,49726.53,0.0,0,9999-12-31,1,0.0,BRTMGCACNPE8,110
2004-07-15,02,RCSA11,10,RCSA,R11 ES,0,R$,980.0,980.0,980.0,980.0,980.0,960.0,1010.0,2,4,3920.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,200
2004-07-15,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.56,2.56,2.55,2.55,2.55,2.55,0.0,2,3000,7670.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,72
2004-07-16,02,PALF11,10,PAUL F LUZ,PRC*EDJ,0,R$,77.0,77.0,73.43,75.21,73.43,73.43,81.5,2,20000,1504.3,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,107
2004-07-22,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,73.43,73.43,73.43,73.43,73.43,65.02,81.5,1,30000,2202.9,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,107
2004-07-23,02,BAHI11,10,BAHEMA,PRB*,0,R$,129.99,129.99,129.99,129.99,129.99,110.0,140.0,1,20000,2599.8,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-07-26,02,BAHI11,10,BAHEMA,PRB*,0,R$,130.0,130.0,130.0,130.0,130.0,120.0,140.0,2,400000,52000.0,0.0,0,9999-12-31,1000,0.0,BRBAHIARNPB0,102
2004-07-28,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,70.0,70.0,70.0,70.0,70.0,65.2,79.0,1,10000,700.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,107
2004-07-30,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,71.0,71.0,71.0,71.0,71.0,71.0,79.0,1,20000,1420.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,107
2004-08-02,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,71.0,71.0,71.0,71.0,71.0,71.0,79.0,1,20000,1420.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,107
2004-08-05,02,TMGC11,10,TELEMIG CL,PNE,0,R$,345.0,345.0,345.0,345.0,345.0,300.0,400.0,1,1,345.0,0.0,0,9999-12-31,1,0.0,BRTMGCACNPE8,110
2004-08-12,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,81.5,81.5,81.5,81.5,81.5,80.0,100.0,3,80000,6520.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,107
2004-08-17,02,RCSA11,10,RCSA,R11 ES,0,R$,1000.0,1010.0,1000.0,1007.27,1010.0,970.0,1200.0,2,22,22160.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,200
2004-08-18,02,IBOV11,10,IBOVESPA,IBO,0,R$,22587.0,22587.0,22587.0,22587.0,22587.0,0.0,0.0,105,38700,874116900.0,0.0,0,9999-12-31,1,0.0,BRIBOVINDM18,0
2004-08-24,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,92.15,92.15,92.15,92.15,92.15,90.09,95.0,1,10000,921.5,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,107
2004-08-26,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.32,2.32,2.32,2.32,2.32,2.32,0.0,1,1000,2320.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,73
2004-08-26,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,100.0,100.0,100.0,100.0,100.0,75.0,100.0,3,140000,14000.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,107
