DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
2026-01-02,02,ENGI11,10,ENERGISA,UNT     N2,0,R$,47.59,47.59,46.77,47.0,47.09,47.08,47.1,7795,1693000,79583550.0,0.0,0,9999-12-31,1,0.0,BRENGICDAM16,140
2026-01-02,02,BRBI11,10,BR PARTNERS,UNT     N2,0,R$,20.1,20.1,19.24,19.37,19.24,19.24,19.38,1447,285500,5532739.0,0.0,0,9999-12-31,1,0.0,BRBRBICDAM10,116
2026-01-02,02,SANB11,10,SANTANDER BR,UNT,0,R$,34.29,34.29,33.66,33.82,33.73,33.7,33.77,7212,2540300,85916094.0,0.0,0,9999-12-31,1,0.0,BRSANBCDAM13,170
2026-01-02,02,BPAC11,10,BTGP BANCO,UNT EJ  N2,0,R$,53.17,53.42,52.12,52.38,52.19,52.17,52.2,16078,3901500,204379535.0,0.0,0,9999-12-31,1,0.0,BRBPACUNT006,128
2026-01-02,02,IBOV11,10,IBOVESPA,IBO/,0,R$,160384.0,160384.0,160384.0,160384.0,160384.0,0.0,0.0,5,1171,1878096.64,0.0,0,9999-12-31,100,0.0,BRIBOVINDM18,14
2026-01-02,02,SAPR11,10,SANEPAR,UNT EJ  N2,0,R$,40.65,41.43,39.97,40.45,40.19,40.17,40.33,8236,1763900,71357742.0,0.0,0,9999-12-31,1,0.0,BRSAPRCDAM13,121
2026-01-02,02,ALUP11,10,ALUPAR,UNT ED  N2,0,R$,31.75,32.0,31.71,31.93,31.99,31.74,31.99,1682,482400,15403613.0,0.0,0,9999-12-31,1,0.0,BRALUPCDAM15,126
2026-01-02,02,KLBN11,10,KLABIN S/A,UNT EB  N2,0,R$,18.79,19.09,18.72,18.97,19.09,19.0,19.09,8331,3944700,74833181.0,0.0,0,9999-12-31,1,0.0,BRKLBNCDAM18,151
2026-01-02,02,TAEE11,10,TAESA,UNT     N2,0,R$,42.2,42.5,41.97,42.17,41.97,41.97,42.03,5310,1404100,59221689.0,0.0,0,9999-12-31,1,0.0,BRTAEECDAM10,153
2026-01-02,02,IGTI11,10,IGUATEMI S.A,UNT     N1,0,R$,25.93,25.93,25.22,25.36,25.31,25.3,25.32,5617,1356300,34398661.0,0.0,0,9999-12-31,1,0.0,BRIGTICDAM16,108
2026-01-05,02,ENGI11,10,ENERGISA,UNT     N2,0,R$,47.09,47.75,46.75,47.1,47.34,47.34,47.7,9073,5534200,260686832.0,0.0,0,9999-12-31,1,0.0,BRENGICDAM16,140
2026-01-05,02,BRBI11,10,BR PARTNERS,UNT     N2,0,R$,19.3,19.68,19.0,19.46,19.68,19.43,19.68,1695,320600,6239770.0,0.0,0,9999-12-31,1,0.0,BRBRBICDAM10,116
2026-01-05,02,SAPR11,10,SANEPAR,UNT EJ  N2,0,R$,40.49,41.0,40.06,40.66,40.35,40.35,40.6,8522,1508300,61333999.0,0.0,0,9999-12-31,1,0.0,BRSAPRCDAM13,121
2026-01-05,02,ALUP11,10,ALUPAR,UNT ED  N2,0,R$,32.0,32.38,31.87,32.3,32.34,32.18,32.35,2148,1029100,33241926.0,0.0,0,9999-12-31,1,0.0,BRALUPCDAM15,126
2026-01-05,02,SANB11,10,SANTANDER BR,UNT EJ,0,R$,33.34,34.09,33.34,33.83,33.94,33.92,33.94,11203,2542500,86031437.0,0.0,0,9999-12-31,1,0.0,BRSANBCDAM13,171
2026-01-05,02,TAEE11,10,TAESA,UNT     N2,0,R$,41.97,42.59,41.97,42.37,42.24,42.21,42.48,7915,1804100,76442879.0,0.0,0,9999-12-31,1,0.0,BRTAEECDAM10,153
2026-01-05,02,IGTI11,10,IGUATEMI S.A,UNT     N1,0,R$,25.32,25.85,25.2,25.64,25.6,25.58,25.72,8507,1785500,45781542.0,0.0,0,9999-12-31,1,0.0,BRIGTICDAM16,108
2026-01-05,02,BPAC11,10,BTGP BANCO,UNT EJ  N2,0,R$,52.23,54.26,52.0,53.53,53.6,53.6,53.7,16737,5441900,291314108.0,0.0,0,9999-12-31,1,0.0,BRBPACUNT006,128
2026-01-05,02,KLBN11,10,KLABIN S/A,UNT     N2,0,R$,18.9,19.08,18.52,18.69,18.52,18.51,18.53,12708,5641100,105473356.0,0.0,0,9999-12-31,1,0.0,BRKLBNCDAM18,151
2026-01-06,02,IGTI11,10,IGUATEMI S.A,UNT     N1,0,R$,25.79,26.17,25.55,25.8,25.76,25.75,25.79,7680,1602300,41343597.0,0.0,0,9999-12-31,1,0.0,BRIGTICDAM16,108
2026-01-06,02,KLBN11,10,KLABIN S/A,UNT     N2,0,R$,18.54,18.77,18.52,18.63,18.52,18.52,18.55,7827,3488000,65006986.0,0.0,0,9999-12-31,1,0.0,BRKLBNCDAM18,151
2026-01-06,02,TAEE11,10,TAESA,UNT     N2,0,R$,42.24,43.02,42.08,42.42,42.08,42.05,42.23,6134,1445400,61322494.0,0.0,0,9999-12-31,1,0.0,BRTAEECDAM10,153
2026-01-06,02,IBOV11,10,IBOVESPA,IBO/,0,R$,163626.0,163626.0,163626.0,163626.0,163626.0,0.0,0.0,13,1421,2325125.46,0.0,0,9999-12-31,100,0.0,BRIBOVINDM18,14
2026-01-06,02,BPAC11,10,BTGP BANCO,UNT EJ  N2,0,R$,53.98,54.97,53.98,54.48,54.31,54.3,54.33,19369,4560900,248484665.0,0.0,0,9999-12-31,1,0.0,BRBPACUNT006,128
2026-01-06,02,SANB11,10,SANTANDER BR,UNT EJ,0,R$,34.2,34.5,33.92,34.17,33.92,33.92,33.95,8330,2320300,79293046.0,0.0,0,9999-12-31,1,0.0,BRSANBCDAM13,171
2026-01-06,02,ALUP11,10,ALUPAR,UNT ED  N2,0,R$,32.4,32.95,32.4,32.56,32.43,32.43,32.45,3088,484400,15773890.0,0.0,0,9999-12-31,1,0.0,BRALUPCDAM15,126
2026-01-06,02,BRBI11,10,BR PARTNERS,UNT     N2,0,R$,19.8,20.4,19.8,20.18,20.15,20.13,20.22,2534,491800,9928121.0,0.0,0,9999-12-31,1,0.0,BRBRBICDAM10,116
2026-01-06,02,SAPR11,10,SANEPAR,UNT EJ  N2,0,R$,40.4,41.55,40.04,41.12,40.93,40.75,40.95,8632,1406200,57826225.0,0.0,0,9999-12-31,1,0.0,BRSAPRCDAM13,121
2026-01-06,02,ENGI11,10,ENERGISA,UNT     N2,0,R$,47.61,48.97,46.82,48.13,47.87,47.82,47.87,10885,2721100,130972990.0,0.0,0,9999-12-31,1,0.0,BRENGICDAM16,140
2026-01-07,02,IGTI11,10,IGUATEMI S.A,UNT     N1,0,R$,25.75,25.8,25.38,25.53,25.38,25.38,25.45,8070,1415900,36157091.0,0.0,0,9999-12-31,1,0.0,BRIGTICDAM16,108
2026-01-07,02,TAEE11,10,TAESA,UNT     N2,0,R$,42.08,42.48,41.33,41.65,41.35,41.34,41.35,8553,1710400,71238689.0,0.0,0,9999-12-31,1,0.0,BRTAEECDAM10,153
2026-01-07,02,KLBN11,10,KLABIN S/A,UNT     N2,0,R$,18.52,18.64,18.34,18.41,18.35,18.35,18.44,9554,3372000,62109057.0,0.0,0,9999-12-31,1,0.0,BRKLBNCDAM18,151
2026-01-07,02,ENGI11,10,ENERGISA,UNT     N2,0,R$,47.68,48.08,46.44,46.73,46.72,46.6,46.72,7836,3379900,157944130.0,0.0,0,9999-12-31,1,0.0,BRENGICDAM16,140
2026-01-07,02,IBOV11,10,IBOVESPA,IBO/,0,R$,162082.0,162082.0,162082.0,162082.0,162082.0,0.0,0.0,43,117360,190219435.2,0.0,0,9999-12-31,100,0.0,BRIBOVINDM18,14
2026-01-07,02,SAPR11,10,SANEPAR,UNT EJ  N2,0,R$,40.51,41.17,40.45,40.94,41.03,41.0,41.08,5772,1001200,40991610.0,0.0,0,9999-12-31,1,0.0,BRSAPRCDAM13,121
2026-01-07,02,SANB11,10,SANTANDER BR,UNT EJ,0,R$,33.87,33.87,32.91,33.54,33.15,33.15,33.17,10823,4936300,165594259.0,0.0,0,9999-12-31,1,0.0,BRSANBCDAM13,171
2026-01-07,02,ALUP11,10,ALUPAR,UNT ED  N2,0,R$,32.43,32.49,31.58,31.82,31.58,31.56,31.75,2367,371700,11830955.0,0.0,0,9999-12-31,1,0.0,BRALUPCDAM15,126
