DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
2003-01-02,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,5.9,5.9,5.9,5.9,5.9,0.0,6.2,2,5000,29500.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,100
2003-01-03,02,RCSA11,10,RCSA,R11 EJ,0,R$,739.98,739.98,705.0,722.49,705.0,690.0,730.0,2,2,1444.98,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,145
2003-01-06,02,RCSA11,10,RCSA,R11 EJ,0,R$,720.0,720.0,720.0,720.0,720.0,0.0,739.99,1,2,1440.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,145
2003-01-09,02,RCSA11,10,RCSA,R11 EJ,0,R$,720.0,720.0,720.0,720.0,720.0,0.0,739.99,1,2,1440.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,145
2003-01-10,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.11,82.11,82.11,82.11,82.11,82.05,0.0,2,20000,1642.2,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-01-13,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,5.7,5.7,5.7,5.7,5.7,5.6,5.8,3,4500,25650.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,100
2003-01-13,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.11,82.11,82.0,82.02,82.0,80.01,0.0,3,110000,9022.2,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-01-14,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.0,82.0,82.0,82.0,82.0,80.01,0.0,1,30000,2460.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-01-15,02,RCSA11,10,RCSA,R11 ES,0,R$,720.01,720.01,720.0,720.0,720.0,701.0,735.0,3,3,2160.01,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,146
2003-01-16,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.01,82.01,82.01,82.01,82.01,82.01,0.0,2,80000,6560.8,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-01-16,02,RCSA11,10,RCSA,R11 ES,0,R$,742.0,742.0,742.0,742.0,742.0,0.0,756.41,1,6,4452.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,146
2003-01-22,02,RCSA11,10,RCSA,R11 ES,0,R$,715.98,715.98,715.98,715.98,715.98,0.0,715.99,1,4,2863.92,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,146
2003-01-23,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,1.9,1.9,1.9,1.9,1.9,0.0,0.0,1,1000,1900.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,69
2003-01-24,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,1.8,1.8,1.8,1.8,1.8,0.0,0.0,1,3000,5400.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,69
2003-01-24,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.01,82.01,82.01,82.01,82.01,82.01,0.0,2,70000,5740.7,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-01-27,02,RCSA11,10,RCSA,R11,0,R$,675.0,675.0,675.0,675.0,675.0,650.0,675.0,1,1,675.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,146
2003-01-29,02,RCSA11,10,RCSA,R11,0,R$,669.99,669.99,669.99,669.99,669.99,0.0,669.99,1,2,1339.98,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,146
2003-01-30,02,RCSA11,10,RCSA,R11,0,R$,630.0,630.0,630.0,630.0,630.0,630.0,696.99,1,1,630.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,146
2003-01-30,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.0,82.0,82.0,82.0,82.0,80.0,0.0,1,50000,4100.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-02-07,02,RCSA11,10,RCSA,R11 EJ,0,R$,630.0,645.81,630.0,644.37,645.81,630.0,0.0,2,11,7088.1,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,147
2003-02-10,02,BRGE11,10,ALFA CONSORC,PNE ED,0,R$,1.74,1.74,1.74,1.74,1.74,0.0,0.0,1,1000,1740.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,70
2003-02-12,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,1.91,1.91,1.9,1.9,1.9,1.72,0.0,2,2000,3810.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,70
2003-02-12,02,IBOV11,10,IBOVESPA,IBO,0,R$,10527.0,10527.0,10527.0,10527.0,10527.0,0.0,0.0,34,11400,120007800.0,0.0,0,9999-12-31,1,0.0,BRIBOVINDM18,0
2003-02-12,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.0,82.0,82.0,82.0,82.0,82.0,85.0,1,10000,820.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-02-13,02,RCSA11,10,RCSA,R11 EJD,0,R$,643.87,643.87,643.87,643.87,643.87,600.0,0.0,1,8,5150.96,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,149
2003-02-14,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.0,82.5,82.0,82.3,82.0,82.0,0.0,4,130000,10700.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-02-14,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,1.9,1.9,1.9,1.9,1.9,1.8,0.0,2,2000,3800.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,70
2003-02-25,02,RCSA11,10,RCSA,R11,0,R$,644.49,644.49,625.0,634.74,625.0,620.0,0.0,2,4,2538.98,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,149
2003-02-25,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,5.36,5.36,5.36,5.36,5.36,0.0,5.8,1,21700,116312.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,100
2003-02-26,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,1.94,1.94,1.94,1.94,1.94,1.9,0.0,2,2000,3880.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,70
2003-03-10,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,1.94,1.94,1.94,1.94,1.94,1.94,0.0,2,4000,7760.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,70
2003-03-10,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.0,82.0,82.0,82.0,82.0,65.0,95.0,3,40000,3280.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-03-12,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.0,82.0,82.0,82.0,82.0,65.0,82.0,5,260000,21320.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-03-12,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,5.0,5.0,5.0,5.0,5.0,4.8,5.5,1,10000,50000.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,100
2003-03-19,02,RCSA11,10,RCSA,R11 ES,0,R$,650.01,650.01,650.01,650.01,650.01,650.0,704.99,1,4,2600.04,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,151
2003-03-19,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,1.99,1.99,1.99,1.99,1.99,1.92,0.0,1,1000,1990.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,70
2003-03-21,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,5.7,5.7,5.7,5.7,5.7,5.5,6.0,1,31400,178980.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,100
2003-03-24,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.0,82.0,82.0,82.0,82.0,65.0,95.0,1,30000,2460.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-03-25,02,RCSA11,10,RCSA,R11 ES,0,R$,650.0,650.0,650.0,650.0,650.0,650.01,685.0,1,1,650.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,151
2003-04-01,02,RCSA11,10,RCSA,R11 EDJ,0,R$,675.0,689.99,675.0,685.46,689.99,690.0,700.0,5,19,13023.86,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,152
2003-04-02,02,RCSA11,10,RCSA,R11 EDJ,0,R$,714.99,728.0,714.99,716.29,728.0,711.0,724.0,3,10,7162.91,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,153
2003-04-03,02,RCSA11,10,RCSA,R11 EDJ,0,R$,730.0,730.0,725.0,727.5,725.0,715.0,735.0,2,2,1455.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,153
2003-04-03,02,IBOV11,10,IBOVESPA,IBO,0,R$,12061.0,12061.0,12061.0,12061.0,12061.0,0.0,0.0,1,2,24122.0,0.0,0,9999-12-31,1,0.0,BRIBOVINDM18,0
2003-04-03,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,5.44,5.44,5.44,5.44,5.44,4.8,6.0,2,2900,15776.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,100
2003-04-04,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.0,83.0,82.0,82.8,83.0,82.5,95.0,2,100000,8280.0,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-04-07,02,RCSA11,10,RCSA,R11 EDJ,0,R$,735.0,735.0,735.0,735.0,735.0,720.0,750.0,1,4,2940.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,153
2003-04-09,02,RCSA11,10,RCSA,R11 ES,0,R$,735.0,735.0,735.0,735.0,735.0,715.0,759.99,1,5,3675.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,154
2003-04-09,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,5.1,5.1,5.1,5.1,5.1,5.1,0.0,1,62300,317730.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,100
2003-04-10,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,5.1,5.1,5.1,5.1,5.1,0.0,6.2,1,70900,361590.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,100
2003-04-11,02,BRGE11,10,ALFA CONSORC,PNE,0,R$,2.06,2.06,2.06,2.06,2.06,2.0,0.0,1,2000,4120.0,0.0,0,9999-12-31,1,0.0,BRBRGEACNPE1,70
2003-04-15,02,GLOB11,10,GLOBEX,PN  NOV,0,R$,5.1,5.1,5.1,5.1,5.1,0.0,6.2,1,200,1020.0,0.0,0,9999-12-31,1,0.0,BRGLOBA01PR6,100
2003-04-16,02,IBOV11,10,IBOVESPA,IBO,0,R$,12119.0,12119.0,12119.0,12119.0,12119.0,0.0,0.0,75,25208,305495752.0,0.0,0,9999-12-31,1,0.0,BRIBOVINDM18,0
2003-04-23,02,RCSA11,10,RCSA,R11 EJ,0,R$,735.99,735.99,735.99,735.99,735.99,0.0,735.99,1,2,1471.98,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,156
2003-04-23,02,PALF11,10,PAUL F LUZ,PRC*,0,R$,82.99,83.0,82.99,82.99,83.0,82.5,95.0,2,80000,6639.9,0.0,0,9999-12-31,1000,0.0,BRPALFARNPC6,106
2003-04-25,02,RCSA11,10,RCSA,R11 ED,0,R$,735.0,735.0,725.0,731.66,725.0,0.0,730.0,3,3,2195.0,0.0,0,9999-12-31,1,0.0,BRRCSACSA011,157
