DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,TOTNEG,QUATOT,VOLTOT,FATCOT,CODISI
2009-01-02,12,SHPH11,10,FII HIGIENOP,CI,R$,265.0,265.0,265.0,265.0,265.0,1,3,795.0,1,BRSHPHCTF008
2009-01-02,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1250.0,1250.0,1250.0,1250.0,1250.0,2,8,10000.0,1,BRALMICTF003
2009-01-02,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1550.0,1550.0,1550.0,1550.0,1550.0,6,48,74400.0,1,BRBBFICTF006
2009-01-02,12,FLMA11,10,FII S F LIMA,CI,R$,0.83,0.84,0.83,0.83,0.84,4,24092,19997.28,1,BRFLMACTF009
2009-01-05,12,SHPH11,10,FII HIGIENOP,CI,R$,265.0,265.0,265.0,265.0,265.0,2,4,1060.0,1,BRSHPHCTF008
2009-01-05,12,ABCP11,10,FII ABC IMOB,CI  ER,R$,5.84,5.84,5.84,5.84,5.84,2,100,584.0,1,BRABCPCTF000
2009-01-05,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1550.0,1550.0,1550.0,1550.0,1550.0,2,6,9300.0,1,BRBBFICTF006
2009-01-05,12,FLMA11,10,FII S F LIMA,CI,R$,0.83,0.84,0.83,0.83,0.84,7,29057,24117.33,1,BRFLMACTF009
2009-01-05,12,FFCI11,10,FII F CENTER,CI,R$,0.98,0.98,0.96,0.96,0.96,6,34000,32662.0,1,BRFFCICTF005
2009-01-05,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1751.46,1751.46,1751.46,1751.46,1751.46,3,150,262719.0,1,BRFAMBCTF018
2009-01-05,12,EURO11,10,FII EUROPAR,CI  ER,R$,135.6,135.6,135.6,135.6,135.6,7,132,17899.2,1,BREUROCTF011
2009-01-06,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,145.6,145.6,145.6,145.6,145.6,4,268,39020.8,1,BRNSLUCTF008
2009-01-06,12,TRNT11B,10,FII TORRE NO,CI      MB,R$,109.5,109.5,109.5,109.5,109.5,1,40,4380.0,1,BRTRNTCTF013
2009-01-06,12,SHPH11,10,FII HIGIENOP,CI,R$,265.0,265.0,265.0,265.0,265.0,3,76,20140.0,1,BRSHPHCTF008
2009-01-06,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1240.0,1240.0,1240.0,1240.0,1240.0,1,12,14880.0,1,BRALMICTF003
2009-01-06,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1513.01,1513.01,1513.01,1513.01,1513.01,10,102,154327.02,1,BRBBFICTF006
2009-01-06,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,107.0,107.0,107.0,107.0,107.0,4,193,20651.0,1,BRHTMXCTF000
2009-01-06,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1755.0,1755.0,1755.0,1755.0,1755.0,5,122,214110.0,1,BRFAMBCTF018
2009-01-06,12,FLMA11,10,FII S F LIMA,CI,R$,0.83,0.84,0.83,0.83,0.83,17,19341,16053.32,1,BRFLMACTF009
2009-01-07,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,145.94,145.94,145.94,145.94,145.94,7,440,64213.6,1,BRNSLUCTF008
2009-01-07,12,TRNT11B,10,FII TORRE NO,CI      MB,R$,109.5,109.5,109.5,109.5,109.5,1,38,4161.0,1,BRTRNTCTF013
2009-01-07,12,ABCP11,10,FII ABC IMOB,CI  ER,R$,6.05,6.05,6.05,6.05,6.05,1,500,3025.0,1,BRABCPCTF000
2009-01-07,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1512.01,1512.01,1512.01,1512.01,1512.01,1,5,7560.05,1,BRBBFICTF006
2009-01-07,12,HCRI11B,10,FII CRIANCA,CI      MB,R$,205.0,205.0,205.0,205.0,205.0,1,2,410.0,1,BRHCRICTF006
2009-01-07,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,107.0,107.0,107.0,107.0,107.0,1,175,18725.0,1,BRHTMXCTF000
2009-01-07,12,EURO11,10,FII EUROPAR,CI  ER,R$,136.0,139.8,136.0,139.73,139.8,4,61,8524.0,1,BREUROCTF011
2009-01-07,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,3,83,149400.0,1,BRFAMBCTF018
2009-01-07,12,FLMA11,10,FII S F LIMA,CI,R$,0.83,0.83,0.83,0.83,0.83,6,3910,3245.3,1,BRFLMACTF009
2009-01-08,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,145.93,145.93,145.93,145.93,145.93,2,53,7734.29,1,BRNSLUCTF008
2009-01-08,12,WPLZ11B,10,FII W PLAZA,CI      MB,R$,100.0,100.0,100.0,100.0,100.0,1,24941,2494100.0,1,BRWPLZCTF004
2009-01-08,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,268.0,268.0,243.0,258.99,268.0,8,111,28748.0,1,BRSHPHCTF008
2009-01-08,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1240.0,1240.0,1240.0,1240.0,1240.0,1,50,62000.0,1,BRALMICTF003
2009-01-08,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1550.0,1550.0,1550.0,1550.0,1550.0,4,16,24800.0,1,BRBBFICTF006
2009-01-08,12,HCRI11B,10,FII CRIANCA,CI      MB,R$,205.0,205.0,205.0,205.0,205.0,2,32,6560.0,1,BRHCRICTF006
2009-01-08,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,107.0,107.0,107.0,107.0,107.0,1,67,7169.0,1,BRHTMXCTF000
2009-01-08,12,FLMA11,10,FII S F LIMA,CI,R$,0.8,0.83,0.8,0.8,0.83,6,17449,13989.2,1,BRFLMACTF009
2009-01-08,12,EURO11,10,FII EUROPAR,CI  ER,R$,138.01,138.01,138.01,138.01,138.01,1,77,10626.77,1,BREUROCTF011
2009-01-08,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1763.0,1763.0,1763.0,1763.0,1763.0,5,92,162196.0,1,BRFAMBCTF018
2009-01-08,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.99,0.99,0.99,0.99,0.99,1,300,297.0,1,BRFFCICTF005
2009-01-09,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,268.0,268.0,268.0,268.0,268.0,1,4,1072.0,1,BRSHPHCTF008
2009-01-09,12,TRNT11B,10,FII TORRE NO,CI      MB,R$,109.0,109.0,109.0,109.0,109.0,2,82,8938.0,1,BRTRNTCTF013
2009-01-09,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1241.01,1241.01,1241.01,1241.01,1241.01,1,6,7446.06,1,BRALMICTF003
2009-01-09,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1548.0,1548.0,1548.0,1548.0,1548.0,4,93,143964.0,1,BRBBFICTF006
2009-01-09,12,HCRI11B,10,FII CRIANCA,CI      MB,R$,205.0,205.0,205.0,205.0,205.0,1,16,3280.0,1,BRHCRICTF006
2009-01-09,12,HGBS11,10,FII CSHGSHOP,CI  ER,R$,1200.0,1200.0,1182.0,1183.01,1182.0,2,106,125400.0,1,BRHGBSCTF000
2009-01-09,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,107.0,107.0,107.0,107.0,107.0,1,92,9844.0,1,BRHTMXCTF000
2009-01-09,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1765.01,1765.01,1765.01,1765.01,1765.01,3,22,38830.22,1,BRFAMBCTF018
2009-01-09,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.99,0.99,0.99,0.99,0.99,1,6400,6336.0,1,BRFFCICTF005
2009-01-09,12,FLMA11,10,FII S F LIMA,CI,R$,0.81,0.84,0.81,0.81,0.84,2,284,230.19,1,BRFLMACTF009
2009-01-09,12,EURO11,10,FII EUROPAR,CI  ER,R$,138.5,138.5,138.0,138.04,138.0,4,1321,182356.93,1,BREUROCTF011
2009-01-12,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,145.5,145.5,145.5,145.5,145.5,4,120,17460.0,1,BRNSLUCTF008
2009-01-12,12,WPLZ11B,10,FII W PLAZA,CI      MB,R$,101.0,101.0,101.0,101.0,101.0,1,100,10100.0,1,BRWPLZCTF004
2009-01-12,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,268.0,268.0,268.0,268.0,268.0,1,1,268.0,1,BRSHPHCTF008
2009-01-12,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1241.0,1241.0,1241.0,1241.0,1241.0,3,44,54604.0,1,BRALMICTF003
2009-01-12,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1521.0,1521.0,1521.0,1521.0,1521.0,2,42,63882.0,1,BRBBFICTF006
2009-01-12,12,ABCP11,10,FII ABC IMOB,CI  ER,R$,6.14,6.14,6.14,6.14,6.14,1,100,614.0,1,BRABCPCTF000
2009-01-12,12,HGBS11,10,FII CSHGSHOP,CI  ER,R$,1160.0,1160.0,1160.0,1160.0,1160.0,1,4,4640.0,1,BRHGBSCTF000
2009-01-12,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,107.0,107.0,107.0,107.0,107.0,5,661,70727.0,1,BRHTMXCTF000
2009-01-12,12,FLMA11,10,FII S F LIMA,CI,R$,0.82,0.83,0.82,0.82,0.82,4,5400,4452.0,1,BRFLMACTF009
2009-01-12,12,FPAB11,10,FII A BRANCA,CI  ER,R$,225.0,225.0,225.0,225.0,225.0,1,50,11250.0,1,BRFPABCTF011
2009-01-12,12,FJKI11,10,FII JK IMOB,CI  ER,R$,2.0,2.0,2.0,2.0,2.0,2,130,260.0,1,BRFJKICTF000
2009-01-12,12,EURO11,10,FII EUROPAR,CI  ER,R$,139.9,139.9,139.5,139.7,139.5,4,70,9779.0,1,BREUROCTF011
2009-01-12,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.99,0.99,0.99,0.99,0.99,3,43300,42867.0,1,BRFFCICTF005
2009-01-12,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1760.0,1760.0,1760.0,1760.0,1760.0,9,156,274560.0,1,BRFAMBCTF018
2009-01-13,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,146.0,146.0,146.0,146.0,146.0,3,52,7592.0,1,BRNSLUCTF008
2009-01-13,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,267.0,267.0,267.0,267.0,267.0,1,1,267.0,1,BRSHPHCTF008
2009-01-13,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1242.0,1242.0,1242.0,1242.0,1242.0,4,41,50922.0,1,BRALMICTF003
2009-01-13,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1532.3,1532.3,1532.3,1532.3,1532.3,4,34,52098.2,1,BRBBFICTF006
2009-01-13,12,HGBS11,10,FII CSHGSHOP,CI  ER,R$,1195.0,1195.0,1195.0,1195.0,1195.0,1,37,44215.0,1,BRHGBSCTF000
2009-01-13,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,107.0,107.0,107.0,107.0,107.0,4,2300,246100.0,1,BRHTMXCTF000
2009-01-13,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,4,17,30600.0,1,BRFAMBCTF018
2009-01-13,12,FLMA11,10,FII S F LIMA,CI,R$,0.83,0.83,0.82,0.82,0.82,3,14233,11676.06,1,BRFLMACTF009
2009-01-14,12,NSLU11B,10,FII LOURDES,CI      MB,R$,145.9,145.9,145.9,145.9,145.9,4,192,28012.8,1,BRNSLUCTF008
2009-01-14,12,TRNT11B,10,FII TORRE NO,CI  ER  MB,R$,109.0,109.0,109.0,109.0,109.0,1,100,10900.0,1,BRTRNTCTF013
2009-01-14,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,100.0,100.0,100.0,100.0,100.0,1,100,10000.0,1,BRWPLZCTF004
2009-01-14,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,268.0,268.0,268.0,268.0,268.0,1,10,2680.0,1,BRSHPHCTF008
2009-01-14,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1241.0,1241.0,1241.0,1241.0,1241.0,3,24,29784.0,1,BRALMICTF003
2009-01-14,12,HGBS11,10,FII CSHGSHOP,CI,R$,1200.0,1200.0,1200.0,1200.0,1200.0,5,277,332400.0,1,BRHGBSCTF000
2009-01-14,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,107.0,107.0,107.0,107.0,107.0,4,4370,467590.0,1,BRHTMXCTF000
2009-01-14,12,FLMA11,10,FII S F LIMA,CI,R$,0.81,0.81,0.81,0.81,0.81,3,3000,2430.0,1,BRFLMACTF009
2009-01-14,12,FPAB11,10,FII A BRANCA,CI,R$,225.0,225.0,225.0,225.0,225.0,1,40,9000.0,1,BRFPABCTF011
2009-01-14,12,EURO11,10,FII EUROPAR,CI,R$,138.9,139.0,138.9,138.99,139.0,2,50,6949.7,1,BREUROCTF011
2009-01-14,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1766.0,1766.0,1766.0,1766.0,1766.0,2,9,15894.0,1,BRFAMBCTF018
2009-01-15,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,100.0,100.0,100.0,100.0,100.0,3,30199,3019900.0,1,BRWPLZCTF004
2009-01-15,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1250.0,1250.0,1250.0,1250.0,1250.0,4,31,38750.0,1,BRALMICTF003
2009-01-15,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1546.0,1546.0,1546.0,1546.0,1546.0,2,4,6184.0,1,BRBBFICTF006
2009-01-15,12,HGBS11,10,FII CSHGSHOP,CI,R$,1200.0,1200.0,1200.0,1200.0,1200.0,1,2,2400.0,1,BRHGBSCTF000
2009-01-15,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,107.0,107.0,107.0,107.0,107.0,2,527,56389.0,1,BRHTMXCTF000
2009-01-15,12,FLMA11,10,FII S F LIMA,CI,R$,0.82,0.84,0.82,0.82,0.83,4,8400,6933.6,1,BRFLMACTF009
2009-01-15,12,EURO11,10,FII EUROPAR,CI,R$,138.1,139.0,138.0,138.1,139.0,7,61,8424.1,1,BREUROCTF011
2009-01-15,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1766.11,1766.11,1766.11,1766.11,1766.11,1,2,3532.22,1,BRFAMBCTF018
2009-01-16,12,NSLU11B,10,FII LOURDES,CI      MB,R$,146.0,146.0,146.0,146.0,146.0,7,370,54020.0,1,BRNSLUCTF008
2009-01-16,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,100.0,100.0,100.0,100.0,100.0,1,79,7900.0,1,BRWPLZCTF004
2009-01-16,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1250.0,1250.0,1250.0,1250.0,1250.0,3,19,23750.0,1,BRALMICTF003
2009-01-16,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1570.0,1570.0,1570.0,1570.0,1570.0,2,3,4710.0,1,BRBBFICTF006
2009-01-16,12,EURO11,10,FII EUROPAR,CI,R$,139.0,139.0,139.0,139.0,139.0,7,223,30997.0,1,BREUROCTF011
2009-01-16,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.83,0.83,0.83,0.83,0.83,3,1044,866.52,1,BRFLMACTF009
2009-01-19,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1302.0,1302.0,1302.0,1302.0,1302.0,2,2,2604.0,1,BRALMICTF003
2009-01-19,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1550.01,1550.01,1550.01,1550.01,1550.01,6,33,51150.33,1,BRBBFICTF006
2009-01-19,12,HCRI11B,10,FII CRIANCA,CI  ER  MB,R$,205.0,205.0,205.0,205.0,205.0,1,14,2870.0,1,BRHCRICTF006
2009-01-19,12,HGBS11,10,FII CSHGSHOP,CI,R$,1190.0,1190.0,1190.0,1190.0,1190.0,2,5,5950.0,1,BRHGBSCTF000
2009-01-19,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,107.0,107.0,107.0,107.0,107.0,2,595,63665.0,1,BRHTMXCTF000
2009-01-19,12,FJKI11,10,FII JK IMOB,CI,R$,2.0,2.0,2.0,2.0,2.0,3,784,1568.0,1,BRFJKICTF000
2009-01-19,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.83,0.83,0.83,0.83,0.83,3,2015,1672.45,1,BRFLMACTF009
2009-01-19,12,FFCI11,10,FII F CENTER,CI,R$,1.01,1.01,1.01,1.01,1.01,1,10000,10100.0,1,BRFFCICTF005
2009-01-19,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1767.02,1767.02,1767.02,1767.02,1767.02,1,2,3534.04,1,BRFAMBCTF018
2009-01-19,12,EURO11,10,FII EUROPAR,CI,R$,139.0,139.0,139.0,139.0,139.0,4,30,4170.0,1,BREUROCTF011
2009-01-20,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1250.05,1250.05,1250.05,1250.05,1250.05,3,7,8750.35,1,BRALMICTF003
2009-01-20,12,ABCP11,10,FII ABC IMOB,CI,R$,6.22,6.22,6.22,6.22,6.22,2,292,1816.24,1,BRABCPCTF000
2009-01-20,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1560.0,1560.0,1560.0,1560.0,1560.0,6,75,117000.0,1,BRBBFICTF006
2009-01-20,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,3,20,36000.0,1,BRFAMBCTF018
2009-01-20,12,FFCI11,10,FII F CENTER,CI,R$,1.01,1.01,1.01,1.01,1.01,1,1000,1010.0,1,BRFFCICTF005
2009-01-20,12,FJKI11,10,FII JK IMOB,CI,R$,2.0,2.0,2.0,2.0,2.0,2,164,328.0,1,BRFJKICTF000
2009-01-20,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.83,0.83,0.83,0.83,0.83,1,1215,1008.45,1,BRFLMACTF009
2009-01-20,12,EURO11,10,FII EUROPAR,CI,R$,139.0,139.99,139.0,139.16,139.99,3,6,834.99,1,BREUROCTF011
2009-01-20,12,HGBS11,10,FII CSHGSHOP,CI,R$,1190.0,1190.0,1190.0,1190.0,1190.0,1,1,1190.0,1,BRHGBSCTF000
2009-01-20,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,106.0,106.0,106.0,106.0,106.0,1,300,31800.0,1,BRHTMXCTF000
2009-01-21,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,100.0,100.0,100.0,100.0,100.0,1,1000,100000.0,1,BRWPLZCTF004
2009-01-21,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1553.0,1553.0,1553.0,1553.0,1553.0,4,63,97839.0,1,BRBBFICTF006
2009-01-21,12,HGBS11,10,FII CSHGSHOP,CI,R$,1190.0,1195.0,1190.0,1191.73,1195.0,4,144,171610.0,1,BRHGBSCTF000
2009-01-21,12,EURO11,10,FII EUROPAR,CI,R$,140.5,141.0,140.5,140.98,141.0,3,115,16213.18,1,BREUROCTF011
2009-01-21,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,5,27,48600.0,1,BRFAMBCTF018
2009-01-21,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.83,0.83,0.83,0.83,0.83,5,3826,3175.58,1,BRFLMACTF009
2009-01-22,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,100.0,100.0,100.0,100.0,100.0,2,31000,3100000.0,1,BRWPLZCTF004
2009-01-22,12,SHPH11,10,FII HIGIENOP,CI,R$,265.0,265.0,264.0,264.28,264.0,5,7,1850.0,1,BRSHPHCTF008
2009-01-22,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1300.0,1300.0,1300.0,1300.0,1300.0,3,10,13000.0,1,BRALMICTF003
2009-01-22,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1551.1,1551.1,1551.1,1551.1,1551.1,8,55,85310.5,1,BRBBFICTF006
2009-01-22,12,HCRI11B,10,FII CRIANCA,CI  ER  MB,R$,207.0,207.0,207.0,207.0,207.0,1,20,4140.0,1,BRHCRICTF006
2009-01-22,12,HGBS11,10,FII CSHGSHOP,CI,R$,1199.0,1200.0,1199.0,1199.99,1200.0,7,485,581996.0,1,BRHGBSCTF000
2009-01-22,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,107.0,107.0,107.0,107.0,107.0,1,20,2140.0,1,BRHTMXCTF000
2009-01-22,12,EDFO11B,10,FII OURINVES,CI      MB,R$,155.0,155.0,155.0,155.0,155.0,4,2000,310000.0,1,BREDFOCTF004
2009-01-22,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,6,36,64800.0,1,BRFAMBCTF018
2009-01-22,12,FFCI11,10,FII F CENTER,CI,R$,1.01,1.01,1.01,1.01,1.01,2,17500,17675.0,1,BRFFCICTF005
2009-01-22,12,FJKI11,10,FII JK IMOB,CI,R$,2.1,2.1,2.1,2.1,2.1,1,90,189.0,1,BRFJKICTF000
2009-01-22,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.83,0.83,0.83,0.83,0.83,1,10000,8300.0,1,BRFLMACTF009
2009-01-22,12,EURO11,10,FII EUROPAR,CI,R$,141.99,148.0,141.99,146.99,148.0,5,10,1469.98,1,BREUROCTF011
2009-01-23,12,NSLU11B,10,FII LOURDES,CI      MB,R$,148.0,148.0,148.0,148.0,148.0,1,6,888.0,1,BRNSLUCTF008
2009-01-23,12,SHPH11,10,FII HIGIENOP,CI,R$,265.0,265.0,265.0,265.0,265.0,2,7,1855.0,1,BRSHPHCTF008
2009-01-23,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1256.5,1256.5,1256.5,1256.5,1256.5,2,29,36438.5,1,BRALMICTF003
2009-01-23,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1570.1,1570.1,1570.1,1570.1,1570.1,4,44,69084.4,1,BRBBFICTF006
2009-01-23,12,FTCE11B,10,FII OPPORTUN,CI      MB,R$,1000.0,1000.0,1000.0,1000.0,1000.0,1,6,6000.0,1,BRFTCECTF005
2009-01-23,12,HCRI11B,10,FII CRIANCA,CI  ER  MB,R$,207.0,207.0,207.0,207.0,207.0,1,3,621.0,1,BRHCRICTF006
2009-01-23,12,HGBS11,10,FII CSHGSHOP,CI,R$,1180.0,1180.0,1180.0,1180.0,1180.0,1,30,35400.0,1,BRHGBSCTF000
2009-01-23,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.84,0.84,0.84,0.84,0.84,5,724,608.16,1,BRFLMACTF009
2009-01-23,12,FJKI11,10,FII JK IMOB,CI,R$,2.1,2.1,2.1,2.1,2.1,1,300,630.0,1,BRFJKICTF000
2009-01-23,12,EURO11,10,FII EUROPAR,CI,R$,142.0,142.0,141.0,141.5,141.0,2,200,28300.0,1,BREUROCTF011
2009-01-23,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1799.0,1799.0,1799.0,1799.0,1799.0,1,1,1799.0,1,BRFAMBCTF018
2009-01-23,12,FFCI11,10,FII F CENTER,CI,R$,1.02,1.02,1.02,1.02,1.02,1,500,510.0,1,BRFFCICTF005
2009-01-26,12,NSLU11B,10,FII LOURDES,CI      MB,R$,146.5,146.5,146.5,146.5,146.5,2,200,29300.0,1,BRNSLUCTF008
2009-01-26,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1270.01,1270.01,1270.01,1270.01,1270.01,1,4,5080.04,1,BRALMICTF003
2009-01-26,12,ABCP11,10,FII ABC IMOB,CI,R$,6.95,6.95,6.95,6.95,6.95,1,50,347.5,1,BRABCPCTF000
2009-01-26,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1570.0,1570.0,1570.0,1570.0,1570.0,2,19,29830.0,1,BRBBFICTF006
2009-01-26,12,FFCI11,10,FII F CENTER,CI,R$,1.02,1.02,1.02,1.02,1.02,1,3000,3060.0,1,BRFFCICTF005
2009-01-26,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.84,0.84,0.84,0.84,0.84,3,5500,4620.0,1,BRFLMACTF009
2009-01-26,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,3,23,41400.0,1,BRFAMBCTF018
2009-01-27,12,NSLU11B,10,FII LOURDES,CI      MB,R$,147.5,147.5,147.5,147.5,147.5,1,27,3982.5,1,BRNSLUCTF008
2009-01-27,12,SHPH11,10,FII HIGIENOP,CI,R$,268.0,268.0,268.0,268.0,268.0,2,31,8308.0,1,BRSHPHCTF008
2009-01-27,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1300.0,1300.0,1300.0,1300.0,1300.0,5,103,133900.0,1,BRALMICTF003
2009-01-27,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1560.0,1560.0,1560.0,1560.0,1560.0,8,117,182520.0,1,BRBBFICTF006
2009-01-27,12,HCRI11B,10,FII CRIANCA,CI      MB,R$,207.0,207.0,207.0,207.0,207.0,1,12,2484.0,1,BRHCRICTF006
2009-01-27,12,HGBS11,10,FII CSHGSHOP,CI,R$,1190.0,1190.0,1190.0,1190.0,1190.0,1,50,59500.0,1,BRHGBSCTF000
2009-01-27,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,107.0,107.0,107.0,107.0,107.0,1,500,53500.0,1,BRHTMXCTF000
2009-01-27,12,FJKI11,10,FII JK IMOB,CI,R$,2.0,2.0,2.0,2.0,2.0,1,260,520.0,1,BRFJKICTF000
2009-01-27,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.83,0.85,0.83,0.84,0.85,3,209,177.57,1,BRFLMACTF009
2009-01-27,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,2,20,36000.0,1,BRFAMBCTF018
2009-01-27,12,FFCI11,10,FII F CENTER,CI,R$,1.02,1.02,1.02,1.02,1.02,1,3500,3570.0,1,BRFFCICTF005
2009-01-28,12,NSLU11B,10,FII LOURDES,CI      MB,R$,147.5,147.5,147.5,147.5,147.5,5,177,26107.5,1,BRNSLUCTF008
2009-01-28,12,SHPH11,10,FII HIGIENOP,CI,R$,268.0,268.0,268.0,268.0,268.0,1,4,1072.0,1,BRSHPHCTF008
2009-01-28,12,ABCP11,10,FII ABC IMOB,CI,R$,6.1,6.2,6.1,6.1,6.1,4,1010,6161.5,1,BRABCPCTF000
2009-01-28,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1400.0,1400.0,1400.0,1400.0,1400.0,6,40,56000.0,1,BRALMICTF003
2009-01-28,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1562.0,1562.0,1562.0,1562.0,1562.0,3,8,12496.0,1,BRBBFICTF006
2009-01-28,12,HCRI11B,10,FII CRIANCA,CI      MB,R$,207.0,207.0,207.0,207.0,207.0,1,15,3105.0,1,BRHCRICTF006
2009-01-28,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,107.0,107.0,107.0,107.0,107.0,4,1033,110531.0,1,BRHTMXCTF000
2009-01-28,12,FFCI11,10,FII F CENTER,CI,R$,1.02,1.02,1.02,1.02,1.02,1,400,408.0,1,BRFFCICTF005
2009-01-28,12,FLMA11,10,FII S F LIMA,CI,R$,0.83,0.83,0.8,0.81,0.8,4,5222,4252.78,1,BRFLMACTF009
2009-01-28,12,FPAB11,10,FII A BRANCA,CI,R$,226.0,226.0,226.0,226.0,226.0,1,5,1130.0,1,BRFPABCTF011
