DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,TOTNEG,QUATOT,VOLTOT,FATCOT,CODISI
2006-01-06,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1200.0,1200.0,1200.0,1200.0,1200.0,5,563,675600.0,1,BRFAMBCTF018
2006-01-06,12,FFCI11,10,FII F CENTER,CI,R$,0.7,0.7,0.7,0.7,0.7,1,49500,34650.0,1,BRFFCICTF005
2006-01-09,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,930.0,930.0,930.0,930.0,930.0,6,97,90210.0,1,BRALMICTF003
2006-01-09,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1000.0,1000.0,1000.0,1000.0,1000.0,7,1147,1147000.0,1,BRBBFICTF006
2006-01-09,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1240.0,1240.0,1240.0,1240.0,1240.0,3,30,37200.0,1,BRFAMBCTF018
2006-01-09,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.73,0.73,0.73,0.73,0.73,1,500,365.0,1,BRFFCICTF005
2006-01-10,12,PABY11,10,FII PANAMBY,CI  EA,R$,179.0,179.0,179.0,179.0,179.0,1,10,1790.0,1,BRPABYCTF012
2006-01-10,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,930.0,930.0,930.0,930.0,930.0,5,70,65100.0,1,BRALMICTF003
2006-01-10,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1000.0,1000.0,1000.0,1000.0,1000.0,7,87,87000.0,1,BRBBFICTF006
2006-01-10,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1236.0,1236.0,1236.0,1236.0,1236.0,3,50,61800.0,1,BRFAMBCTF018
2006-01-11,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,928.0,928.0,928.0,928.0,928.0,2,40,37120.0,1,BRALMICTF003
2006-01-11,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1004.08,1004.08,1004.08,1004.08,1004.08,6,349,350423.92,1,BRBBFICTF006
2006-01-11,12,FLMA11,10,FII S F LIMA,CI,R$,0.6,0.6,0.6,0.6,0.6,1,18000,10800.0,1,BRFLMACTF009
2006-01-11,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1240.0,1240.0,1240.0,1240.0,1240.0,4,17,21080.0,1,BRFAMBCTF018
2006-01-12,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,930.0,930.0,930.0,930.0,930.0,4,72,66960.0,1,BRALMICTF003
2006-01-12,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1002.1,1002.1,1002.1,1002.1,1002.1,3,100,100210.0,1,BRBBFICTF006
2006-01-12,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1240.0,1240.0,1240.0,1240.0,1240.0,4,36,44640.0,1,BRFAMBCTF018
2006-01-13,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,930.0,930.0,930.0,930.0,930.0,7,102,94860.0,1,BRALMICTF003
2006-01-13,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1007.0,1007.0,1007.0,1007.0,1007.0,6,260,261820.0,1,BRBBFICTF006
2006-01-13,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1240.0,1240.0,1240.0,1240.0,1240.0,1,7,8680.0,1,BRFAMBCTF018
2006-01-16,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,3,47,44180.0,1,BRALMICTF003
2006-01-16,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1004.0,1004.0,1004.0,1004.0,1004.0,11,622,624488.0,1,BRBBFICTF006
2006-01-16,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.6,0.6,0.6,0.6,0.6,1,615,369.0,1,BRFLMACTF009
2006-01-16,12,EURO11,10,FII EUROPAR,CI,R$,115.0,115.0,115.0,115.0,115.0,2,16,1840.0,1,BREUROCTF011
2006-01-16,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1250.0,1250.0,1250.0,1250.0,1250.0,6,473,591250.0,1,BRFAMBCTF018
2006-01-16,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.73,0.73,0.73,0.73,0.73,1,2000,1460.0,1,BRFFCICTF005
2006-01-17,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,10,301,285950.0,1,BRALMICTF003
2006-01-17,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1005.0,1005.0,1005.0,1005.0,1005.0,8,496,498480.0,1,BRBBFICTF006
2006-01-17,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1250.0,1250.0,1250.0,1250.0,1250.0,2,21,26250.0,1,BRFAMBCTF018
2006-01-17,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.58,0.58,0.58,0.58,0.58,3,16862,9779.96,1,BRFLMACTF009
2006-01-18,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,8,122,114680.0,1,BRALMICTF003
2006-01-18,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1005.0,1005.0,1005.0,1005.0,1005.0,8,224,225120.0,1,BRBBFICTF006
2006-01-18,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1251.0,1251.0,1251.0,1251.0,1251.0,4,84,105084.0,1,BRFAMBCTF018
2006-01-19,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,3,24,22560.0,1,BRALMICTF003
2006-01-19,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1005.0,1005.0,1005.0,1005.0,1005.0,14,597,599985.0,1,BRBBFICTF006
2006-01-19,12,FFCI11,10,FII F CENTER,CI,R$,0.73,0.73,0.73,0.73,0.73,1,700,511.0,1,BRFFCICTF005
2006-01-20,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,936.0,936.0,936.0,936.0,936.0,4,15,14040.0,1,BRALMICTF003
2006-01-20,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1005.0,1005.0,1005.0,1005.0,1005.0,7,167,167835.0,1,BRBBFICTF006
2006-01-20,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1255.0,1255.0,1255.0,1255.0,1255.0,1,30,37650.0,1,BRFAMBCTF018
2006-01-23,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,942.0,942.0,942.0,942.0,942.0,3,144,135648.0,1,BRALMICTF003
2006-01-23,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1010.0,1010.0,1010.0,1010.0,1010.0,8,198,199980.0,1,BRBBFICTF006
2006-01-23,12,FJKI11,10,FII JK IMOB,CI,R$,1.3,1.3,1.3,1.3,1.3,1,220,286.0,1,BRFJKICTF000
2006-01-23,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.65,0.65,0.65,0.65,0.65,1,10,6.5,1,BRFLMACTF009
2006-01-24,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,942.0,942.0,942.0,942.0,942.0,5,43,40506.0,1,BRALMICTF003
2006-01-24,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1010.01,1010.01,1010.01,1010.01,1010.01,9,270,272702.7,1,BRBBFICTF006
2006-01-24,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1258.0,1258.0,1258.0,1258.0,1258.0,5,31,38998.0,1,BRFAMBCTF018
2006-01-26,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,942.0,942.0,942.0,942.0,942.0,7,57,53694.0,1,BRALMICTF003
2006-01-26,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1010.0,1010.0,1010.0,1010.0,1010.0,8,446,450460.0,1,BRBBFICTF006
2006-01-26,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.65,0.65,0.65,0.65,0.65,4,51313,33353.45,1,BRFLMACTF009
2006-01-26,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1240.0,1240.0,1240.0,1240.0,1240.0,3,50,62000.0,1,BRFAMBCTF018
2006-01-27,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,942.0,942.0,942.0,942.0,942.0,2,12,11304.0,1,BRALMICTF003
2006-01-27,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1015.0,1015.0,1015.0,1015.0,1015.0,4,105,106575.0,1,BRBBFICTF006
2006-01-27,12,FLMA11,10,FII S F LIMA,CI,R$,0.65,0.65,0.65,0.65,0.65,1,4000,2600.0,1,BRFLMACTF009
2006-01-27,12,EURO11,10,FII EUROPAR,CI,R$,115.0,115.0,115.0,115.0,115.0,1,1,115.0,1,BREUROCTF011
2006-01-27,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1270.0,1270.0,1270.0,1270.0,1270.0,3,40,50800.0,1,BRFAMBCTF018
2006-01-27,12,FFCI11,10,FII F CENTER,CI,R$,0.73,0.73,0.7,0.71,0.7,3,49400,35481.0,1,BRFFCICTF005
2006-01-30,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,960.0,960.0,960.0,960.0,960.0,6,179,171840.0,1,BRALMICTF003
2006-01-30,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1013.0,1013.0,1013.0,1013.0,1013.0,9,415,420395.0,1,BRBBFICTF006
2006-01-30,12,FLMA11,10,FII S F LIMA,CI,R$,0.65,0.65,0.65,0.65,0.65,2,17000,11050.0,1,BRFLMACTF009
2006-01-31,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,960.0,960.0,960.0,960.0,960.0,8,99,95040.0,1,BRALMICTF003
2006-01-31,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1013.0,1013.0,1013.0,1013.0,1013.0,8,744,753672.0,1,BRBBFICTF006
2006-01-31,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1280.0,1280.0,1280.0,1280.0,1280.0,2,19,24320.0,1,BRFAMBCTF018
2006-01-31,12,FLMA11,10,FII S F LIMA,CI,R$,0.6,0.6,0.6,0.6,0.6,1,679,407.4,1,BRFLMACTF009
2006-02-01,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,955.0,955.0,955.0,955.0,955.0,4,64,61120.0,1,BRALMICTF003
2006-02-01,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1016.0,1016.0,1016.0,1016.0,1016.0,5,281,285496.0,1,BRBBFICTF006
2006-02-01,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1280.0,1280.0,1280.0,1280.0,1280.0,2,25,32000.0,1,BRFAMBCTF018
2006-02-02,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,950.0,950.0,950.0,950.0,950.0,4,87,82650.0,1,BRALMICTF003
2006-02-02,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1016.51,1016.51,1016.51,1016.51,1016.51,7,455,462512.05,1,BRBBFICTF006
2006-02-02,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1281.0,1281.0,1281.0,1281.0,1281.0,2,52,66612.0,1,BRFAMBCTF018
2006-02-03,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,955.0,955.0,955.0,955.0,955.0,3,76,72580.0,1,BRALMICTF003
2006-02-03,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1023.0,1023.0,1023.0,1023.0,1023.0,7,1484,1518132.0,1,BRBBFICTF006
2006-02-03,12,FFCI11,10,FII F CENTER,CI,R$,0.7,0.7,0.7,0.7,0.7,2,30500,21350.0,1,BRFFCICTF005
2006-02-03,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1281.0,1281.0,1281.0,1281.0,1281.0,1,48,61488.0,1,BRFAMBCTF018
2006-02-06,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,960.0,960.0,960.0,960.0,960.0,8,488,468480.0,1,BRALMICTF003
2006-02-06,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1029.0,1029.0,1029.0,1029.0,1029.0,5,189,194481.0,1,BRBBFICTF006
2006-02-06,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1283.0,1283.0,1283.0,1283.0,1283.0,3,178,228374.0,1,BRFAMBCTF018
2006-02-07,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,961.0,961.0,961.0,961.0,961.0,2,22,21142.0,1,BRALMICTF003
2006-02-07,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1041.0,1041.0,1041.0,1041.0,1041.0,7,231,240471.0,1,BRBBFICTF006
2006-02-07,12,FFCI11,10,FII F CENTER,CI,R$,0.71,0.71,0.69,0.69,0.69,2,3000,2076.0,1,BRFFCICTF005
2006-02-07,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1283.0,1283.0,1283.0,1283.0,1283.0,1,7,8981.0,1,BRFAMBCTF018
2006-02-08,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,961.0,961.0,961.0,961.0,961.0,2,17,16337.0,1,BRALMICTF003
2006-02-08,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1049.2,1049.2,1049.2,1049.2,1049.2,6,275,288530.0,1,BRBBFICTF006
2006-02-08,12,EDFO11B,10,FII OURINVES,CI  ER  MB,R$,107.38,107.38,107.38,107.38,107.38,2,1000,107380.0,1,BREDFOCTF004
2006-02-08,12,FFCI11,10,FII F CENTER,CI,R$,0.71,0.71,0.71,0.71,0.71,1,19700,13987.0,1,BRFFCICTF005
2006-02-08,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1283.0,1283.0,1283.0,1283.0,1283.0,2,115,147545.0,1,BRFAMBCTF018
2006-02-09,12,TRNT11B,10,FII TORRE NO,CI      MB,R$,80.01,80.01,80.01,80.01,80.01,1,5000,400050.0,1,BRTRNTCTF013
2006-02-09,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,966.0,966.0,966.0,966.0,966.0,6,49,47334.0,1,BRALMICTF003
2006-02-09,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1070.0,1070.0,1070.0,1070.0,1070.0,2,162,173340.0,1,BRBBFICTF006
2006-02-09,12,FLMA11,10,FII S F LIMA,CI,R$,0.65,0.65,0.65,0.65,0.65,3,17002,11051.3,1,BRFLMACTF009
2006-02-09,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1283.0,1283.0,1283.0,1283.0,1283.0,2,15,19245.0,1,BRFAMBCTF018
2006-02-09,12,EDFO11B,10,FII OURINVES,CI  ER  MB,R$,107.38,107.38,107.38,107.38,107.38,6,2000,214760.0,1,BREDFOCTF004
2006-02-10,12,PABY11,10,FII PANAMBY,CI  EA,R$,169.0,169.0,169.0,169.0,169.0,1,1,169.0,1,BRPABYCTF012
2006-02-10,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,960.0,960.0,960.0,960.0,960.0,7,86,82560.0,1,BRALMICTF003
2006-02-10,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1070.0,1070.0,1070.0,1070.0,1070.0,6,687,735090.0,1,BRBBFICTF006
2006-02-10,12,EDFO11B,10,FII OURINVES,CI  ER  MB,R$,107.8,107.8,107.8,107.8,107.8,3,754,81281.2,1,BREDFOCTF004
2006-02-10,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1295.0,1295.0,1295.0,1295.0,1295.0,3,486,629370.0,1,BRFAMBCTF018
2006-02-13,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,966.0,966.0,966.0,966.0,966.0,3,25,24150.0,1,BRALMICTF003
2006-02-13,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1075.0,1075.0,1075.0,1075.0,1075.0,4,41,44075.0,1,BRBBFICTF006
2006-02-13,12,EDFO11B,10,FII OURINVES,CI      MB,R$,109.0,109.0,109.0,109.0,109.0,1,267,29103.0,1,BREDFOCTF004
2006-02-13,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1295.0,1295.0,1295.0,1295.0,1295.0,1,3,3885.0,1,BRFAMBCTF018
2006-02-14,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,970.0,970.0,970.0,970.0,970.0,6,201,194970.0,1,BRALMICTF003
2006-02-14,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1085.0,1085.0,1085.0,1085.0,1085.0,7,143,155155.0,1,BRBBFICTF006
2006-02-14,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1311.0,1311.0,1311.0,1311.0,1311.0,3,160,209760.0,1,BRFAMBCTF018
2006-02-14,12,EDFO11B,10,FII OURINVES,CI      MB,R$,109.0,109.0,109.0,109.0,109.0,2,59,6431.0,1,BREDFOCTF004
2006-02-15,12,TRNT11B,10,FII TORRE NO,CI  ER  MB,R$,80.0,80.0,80.0,80.0,80.0,1,500,40000.0,1,BRTRNTCTF013
2006-02-15,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,970.01,970.01,970.01,970.01,970.01,4,57,55290.57,1,BRALMICTF003
2006-02-15,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1090.0,1090.0,1090.0,1090.0,1090.0,13,575,626750.0,1,BRBBFICTF006
2006-02-15,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1311.0,1311.0,1311.0,1311.0,1311.0,3,37,48507.0,1,BRFAMBCTF018
2006-02-15,12,EDFO11B,10,FII OURINVES,CI      MB,R$,107.79,107.79,107.79,107.79,107.79,4,443,47750.97,1,BREDFOCTF004
2006-02-16,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,991.0,991.0,991.0,991.0,991.0,8,165,163515.0,1,BRALMICTF003
2006-02-16,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1120.0,1120.0,1120.0,1120.0,1120.0,5,83,92960.0,1,BRBBFICTF006
2006-02-16,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1312.01,1312.01,1312.01,1312.01,1312.01,3,80,104960.8,1,BRFAMBCTF018
2006-02-16,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.68,0.68,0.68,0.68,0.68,1,3000,2040.0,1,BRFFCICTF005
2006-02-17,12,TRNT11B,10,FII TORRE NO,CI  ER  MB,R$,80.0,80.0,80.0,80.0,80.0,1,500,40000.0,1,BRTRNTCTF013
2006-02-17,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1004.95,1004.95,1004.95,1004.95,1004.95,10,455,457252.25,1,BRALMICTF003
2006-02-17,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1125.0,1125.0,1125.0,1125.0,1125.0,8,259,291375.0,1,BRBBFICTF006
2006-02-17,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1326.0,1326.0,1326.0,1326.0,1326.0,2,30,39780.0,1,BRFAMBCTF018
2006-02-17,12,EDFO11B,10,FII OURINVES,CI      MB,R$,107.8,107.8,107.8,107.8,107.8,7,1741,187679.8,1,BREDFOCTF004
2006-02-20,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1010.0,1010.0,1010.0,1010.0,1010.0,12,509,514090.0,1,BRALMICTF003
2006-02-20,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1132.0,1132.0,1132.0,1132.0,1132.0,3,30,33960.0,1,BRBBFICTF006
2006-02-20,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1330.0,1330.0,1330.0,1330.0,1330.0,6,32,42560.0,1,BRFAMBCTF018
2006-02-20,12,EDFO11B,10,FII OURINVES,CI      MB,R$,109.37,109.37,109.37,109.37,109.37,2,400,43748.0,1,BREDFOCTF004
2006-02-21,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1000.0,1000.0,1000.0,1000.0,1000.0,11,424,424000.0,1,BRALMICTF003
2006-02-21,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1140.0,1140.0,1140.0,1140.0,1140.0,7,308,351120.0,1,BRBBFICTF006
2006-02-21,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1312.1,1312.1,1312.1,1312.1,1312.1,3,31,40675.1,1,BRFAMBCTF018
2006-02-21,12,EDFO11B,10,FII OURINVES,CI      MB,R$,108.83,108.83,108.83,108.83,108.83,2,2038,221795.54,1,BREDFOCTF004
2006-02-22,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1010.0,1010.0,1010.0,1010.0,1010.0,9,208,210080.0,1,BRALMICTF003
2006-02-22,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1125.0,1125.0,1125.0,1125.0,1125.0,6,261,293625.0,1,BRBBFICTF006
2006-02-22,12,EURO11,10,FII EUROPAR,CI,R$,110.01,110.01,110.01,110.01,110.01,1,80,8800.8,1,BREUROCTF011
2006-02-22,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1313.0,1313.0,1313.0,1313.0,1313.0,1,21,27573.0,1,BRFAMBCTF018
2006-02-22,12,EDFO11B,10,FII OURINVES,CI      MB,R$,109.37,109.37,109.37,109.37,109.37,1,200,21874.0,1,BREDFOCTF004
2006-02-23,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1000.0,1000.0,1000.0,1000.0,1000.0,5,114,114000.0,1,BRALMICTF003
2006-02-23,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1130.0,1130.0,1130.0,1130.0,1130.0,5,789,891570.0,1,BRBBFICTF006
2006-02-23,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1320.01,1320.01,1320.01,1320.01,1320.01,1,19,25080.19,1,BRFAMBCTF018
2006-02-24,12,ABCP11,10,FII ABC IMOB,CI,R$,4.1,4.1,4.1,4.1,4.1,3,2332,9561.2,1,BRABCPCTF000
2006-02-24,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1000.0,1000.0,1000.0,1000.0,1000.0,4,254,254000.0,1,BRALMICTF003
2006-02-24,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1135.0,1135.0,1135.0,1135.0,1135.0,8,338,383630.0,1,BRBBFICTF006
2006-02-24,12,EURO11,10,FII EUROPAR,CI,R$,115.0,115.0,115.0,115.0,115.0,1,100,11500.0,1,BREUROCTF011
2006-02-24,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1312.1,1312.1,1312.1,1312.1,1312.1,1,10,13121.0,1,BRFAMBCTF018
2006-02-24,12,EDFO11B,10,FII OURINVES,CI      MB,R$,109.37,109.37,109.37,109.37,109.37,2,1500,164055.0,1,BREDFOCTF004
2006-03-01,12,SHPH11B,10,FII HIGIENOP,CI      MB,R$,220.0,220.0,220.0,220.0,220.0,1,200,44000.0,1,BRSHPHCTF008
2006-03-01,12,TRNT11B,10,FII TORRE NO,CI      MB,R$,81.0,81.0,81.0,81.0,81.0,1,500,40500.0,1,BRTRNTCTF013
2006-03-01,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1005.0,1005.0,1005.0,1005.0,1005.0,4,108,108540.0,1,BRALMICTF003
2006-03-01,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1010.0,1010.0,1010.0,1010.0,1010.0,4,19,19190.0,1,BRFAMBCTF018
2006-03-02,12,SHPH11B,10,FII HIGIENOP,CI      MB,R$,240.0,240.0,240.0,240.0,240.0,1,100,24000.0,1,BRSHPHCTF008
2006-03-02,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1000.0,1000.0,1000.0,1000.0,1000.0,4,275,275000.0,1,BRALMICTF003
2006-03-02,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1130.0,1130.0,1130.0,1130.0,1130.0,6,205,231650.0,1,BRBBFICTF006
2006-03-02,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1320.01,1320.01,1320.01,1320.01,1320.01,2,545,719405.45,1,BRFAMBCTF018
2006-03-02,12,FFCI11,10,FII F CENTER,CI,R$,0.68,0.68,0.68,0.68,0.68,2,30000,20400.0,1,BRFFCICTF005
2006-03-03,12,TRNT11B,10,FII TORRE NO,CI      MB,R$,85.0,85.0,85.0,85.0,85.0,1,2,170.0,1,BRTRNTCTF013
2006-03-03,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1005.0,1005.0,1005.0,1005.0,1005.0,6,250,251250.0,1,BRALMICTF003
2006-03-03,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1130.0,1130.0,1130.0,1130.0,1130.0,7,262,296060.0,1,BRBBFICTF006
2006-03-03,12,FFCI11,10,FII F CENTER,CI,R$,0.68,0.68,0.68,0.68,0.68,3,57000,38760.0,1,BRFFCICTF005
2006-03-03,12,FLMA11,10,FII S F LIMA,CI,R$,0.7,0.7,0.7,0.7,0.7,1,88,61.6,1,BRFLMACTF009
2006-03-03,12,FMAL11B,10,FII F MALL,CI      MB,R$,103.0,103.0,103.0,103.0,103.0,1,2,206.0,1,BRFMALCTF009
2006-03-03,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1301.0,1301.0,1301.0,1301.0,1301.0,2,39,50739.0,1,BRFAMBCTF018
2006-03-03,12,EDFO11B,10,FII OURINVES,CI  ER  MB,R$,109.38,109.38,109.38,109.38,109.38,2,100,10938.0,1,BREDFOCTF004
2006-03-06,12,TRNT11B,10,FII TORRE NO,CI      MB,R$,81.0,81.0,81.0,81.0,81.0,2,1000,81000.0,1,BRTRNTCTF013
