DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,TOTNEG,QUATOT,VOLTOT,FATCOT,CODISI
2004-04-23,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.72,0.72,0.72,0.72,0.72,1,200,144.0,1,BRFFCICTF005
2004-04-26,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.7,0.7,0.7,0.7,0.7,2,33300,23310.0,1,BRFFCICTF005
2004-04-30,12,EURO11,10,FDO EUROPAR,CI,R$,98.5,98.5,98.5,98.5,98.5,1,100,9850.0,1,BREUROCTF011
2004-05-03,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.72,0.72,0.7,0.7,0.7,4,11200,7844.0,1,BRFFCICTF005
2004-05-05,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.68,0.7,0.68,0.69,0.7,2,300,208.0,1,BRFFCICTF005
2004-05-10,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.7,0.7,0.7,0.7,0.7,1,100,70.0,1,BRFFCICTF005
2004-05-11,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.7,0.7,0.7,0.7,0.7,1,1000,700.0,1,BRFFCICTF005
2004-05-11,12,EURO11,10,FDO EUROPAR,CI  ER,R$,98.5,98.5,98.5,98.5,98.5,1,100,9850.0,1,BREUROCTF011
2004-05-17,12,EURO11,10,FDO EUROPAR,CI,R$,100.0,100.0,100.0,100.0,100.0,1,50,5000.0,1,BREUROCTF011
2004-05-24,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.68,0.68,0.68,0.68,0.68,3,2100,1428.0,1,BRFFCICTF005
2004-05-25,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.68,0.68,0.68,0.68,0.68,1,22000,14960.0,1,BRFFCICTF005
2004-05-27,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.68,0.68,0.68,0.68,0.68,3,10000,6800.0,1,BRFFCICTF005
2004-05-27,12,ABCP11,10,FDO ABC IMOB,CI,R$,4.0,4.0,4.0,4.0,4.0,2,110,440.0,1,BRABCPCTF000
2004-05-27,12,FJKI11,10,FDO JK IMOB,CI,R$,1.65,1.65,1.65,1.65,1.65,2,300,495.0,1,BRFJKICTF000
2004-05-28,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.7,0.74,0.7,0.7,0.7,4,52200,37016.0,1,BRFFCICTF005
2004-05-31,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.7,0.7,0.7,0.7,0.7,1,10000,7000.0,1,BRFFCICTF005
2004-06-04,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.7,0.7,0.7,0.7,0.7,1,10000,7000.0,1,BRFFCICTF005
2004-06-07,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.7,0.7,0.7,0.7,0.7,2,1100,770.0,1,BRFFCICTF005
2004-06-08,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.7,0.7,0.7,0.7,0.7,2,3600,2520.0,1,BRFFCICTF005
2004-06-16,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.7,0.7,0.7,0.7,0.7,1,3000,2100.0,1,BRFFCICTF005
2004-06-18,12,FJKI11,10,FDO JK IMOB,CI,R$,1.6,1.6,1.6,1.6,1.6,2,11,17.6,1,BRFJKICTF000
2004-06-18,12,FFCI11,10,FDO F CENTER,CI  ER,R$,0.74,0.74,0.7,0.72,0.7,4,10200,7437.0,1,BRFFCICTF005
2004-06-18,12,ABCP11,10,FDO ABC IMOB,CI,R$,3.9,3.9,3.9,3.9,3.9,2,11,42.9,1,BRABCPCTF000
2004-06-28,12,FJKI11,10,FDO JK IMOB,CI,R$,1.6,1.6,1.6,1.6,1.6,1,200,320.0,1,BRFJKICTF000
2004-06-28,12,ABCP11,10,FDO ABC IMOB,CI,R$,3.9,3.9,3.9,3.9,3.9,1,100,390.0,1,BRABCPCTF000
2004-07-05,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.72,0.72,0.72,0.72,0.72,3,64200,46224.0,1,BRFFCICTF005
2004-07-15,12,ABCP11,10,FII ABC IMOB,CI,R$,3.9,3.9,3.9,3.9,3.9,1,2,7.8,1,BRABCPCTF000
2004-07-15,12,FJKI11,10,FII JK IMOB,CI,R$,1.6,1.6,1.6,1.6,1.6,1,2,3.2,1,BRFJKICTF000
2004-07-23,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.79,0.79,0.79,0.79,0.79,2,600,474.0,1,BRFFCICTF005
2004-07-29,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.79,0.79,0.79,0.79,0.79,1,300,237.0,1,BRFFCICTF005
2004-07-30,12,FJKI11,10,FII JK IMOB,CI,R$,1.6,1.6,1.6,1.6,1.6,2,210,336.0,1,BRFJKICTF000
2004-07-30,12,ABCP11,10,FII ABC IMOB,CI,R$,3.9,3.9,3.9,3.9,3.9,2,110,429.0,1,BRABCPCTF000
2004-08-13,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.68,0.68,0.68,0.68,0.68,6,40000,27200.0,1,BRFFCICTF005
2004-08-16,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.75,0.75,0.75,0.75,0.75,1,100,75.0,1,BRFFCICTF005
2004-08-17,12,ABCP11,10,FII ABC IMOB,CI,R$,3.8,3.8,3.8,3.8,3.8,2,8,30.4,1,BRABCPCTF000
2004-08-17,12,FJKI11,10,FII JK IMOB,CI,R$,1.5,1.5,1.5,1.5,1.5,1,2,3.0,1,BRFJKICTF000
2004-08-18,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.68,0.77,0.68,0.7,0.77,6,110000,77182.0,1,BRFFCICTF005
2004-08-20,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.67,0.67,0.67,0.67,0.67,1,1000,670.0,1,BRFFCICTF005
2004-08-25,12,ABCP11,10,FII ABC IMOB,CI,R$,3.5,3.65,3.5,3.5,3.5,5,4546,15912.65,1,BRABCPCTF000
2004-08-25,12,FJKI11,10,FII JK IMOB,CI,R$,1.5,1.5,1.5,1.5,1.5,2,25,37.5,1,BRFJKICTF000
2004-08-27,12,FJKI11,10,FII JK IMOB,CI,R$,1.5,1.5,1.5,1.5,1.5,1,40,60.0,1,BRFJKICTF000
2004-08-30,12,ABCP11,10,FII ABC IMOB,CI,R$,3.9,3.9,3.9,3.9,3.9,1,100,390.0,1,BRABCPCTF000
2004-08-30,12,FJKI11,10,FII JK IMOB,CI,R$,1.49,1.49,1.49,1.49,1.49,1,300,447.0,1,BRFJKICTF000
2004-08-30,12,FSIG11,10,FII SIGMA,CI,R$,207.47,207.47,207.47,207.47,207.47,2,58850,12209609.5,1,BRFSIGCTF017
2004-08-30,12,FLMA11,10,FII S F LIMA,CI  ER,R$,1.99,1.99,1.99,1.99,1.99,2,15,29.85,1,BRFLMACTF009
2004-08-31,12,FJKI11,10,FII JK IMOB,CI,R$,1.49,1.49,1.49,1.49,1.49,1,32,47.68,1,BRFJKICTF000
2004-09-03,12,ABCP11,10,FII ABC IMOB,CI  ER,R$,3.9,3.9,3.9,3.9,3.9,2,7,27.3,1,BRABCPCTF000
2004-09-03,12,FFCI11,10,FII F CENTER,CI,R$,0.68,0.68,0.67,0.67,0.67,2,30000,20200.0,1,BRFFCICTF005
2004-09-03,12,FJKI11,10,FII JK IMOB,CI  ER,R$,1.49,1.49,1.49,1.49,1.49,2,7,10.43,1,BRFJKICTF000
2004-09-06,12,FFCI11,10,FII F CENTER,CI,R$,0.68,0.68,0.67,0.67,0.67,2,20000,13410.0,1,BRFFCICTF005
2004-09-06,12,FJKI11,10,FII JK IMOB,CI  ER,R$,1.49,1.49,1.49,1.49,1.49,1,400,596.0,1,BRFJKICTF000
2004-09-08,12,FJKI11,10,FII JK IMOB,CI  ER,R$,1.42,1.42,1.42,1.42,1.42,1,300,426.0,1,BRFJKICTF000
2004-09-08,12,ABCP11,10,FII ABC IMOB,CI  ER,R$,3.9,3.9,3.9,3.9,3.9,1,2,7.8,1,BRABCPCTF000
2004-09-09,12,FFCI11,10,FII F CENTER,CI,R$,0.68,0.68,0.67,0.67,0.67,2,30000,20200.0,1,BRFFCICTF005
2004-09-09,12,ABCP11,10,FII ABC IMOB,CI  ER,R$,3.8,3.8,3.8,3.8,3.8,3,2332,8861.6,1,BRABCPCTF000
2004-09-09,12,FJKI11,10,FII JK IMOB,CI  ER,R$,1.42,1.42,1.42,1.42,1.42,1,1000,1420.0,1,BRFJKICTF000
2004-09-10,12,FJKI11,10,FII JK IMOB,CI  ER,R$,1.42,1.42,1.42,1.42,1.42,1,665,944.3,1,BRFJKICTF000
2004-09-10,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.68,0.68,0.68,0.68,0.68,1,10000,6800.0,1,BRFFCICTF005
2004-09-10,12,FLMA11,10,FII S F LIMA,CI,R$,1.5,1.5,1.5,1.5,1.5,3,700,1050.0,1,BRFLMACTF009
2004-09-13,12,FJKI11,10,FII JK IMOB,CI  ER,R$,1.49,1.49,1.49,1.49,1.49,1,1,1.49,1,BRFJKICTF000
2004-09-13,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.68,0.68,0.67,0.67,0.67,4,12400,8292.0,1,BRFFCICTF005
2004-09-13,12,ABCP11,10,FII ABC IMOB,CI  ER,R$,3.9,3.9,3.9,3.9,3.9,3,2000,7800.0,1,BRABCPCTF000
2004-09-14,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.66,0.66,0.66,0.66,0.66,2,20000,13200.0,1,BRFFCICTF005
2004-09-15,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.66,0.66,0.66,0.66,0.66,1,4600,3036.0,1,BRFFCICTF005
2004-09-16,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.66,0.66,0.66,0.66,0.66,2,33400,22044.0,1,BRFFCICTF005
2004-09-17,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.66,0.66,0.66,0.66,0.66,1,5000,3300.0,1,BRFFCICTF005
2004-09-21,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.66,0.66,0.66,0.66,0.66,3,45000,29700.0,1,BRFFCICTF005
2004-09-21,12,EURO11,10,FII EUROPAR,CI,R$,110.0,111.0,110.0,110.5,111.0,2,200,22100.0,1,BREUROCTF011
2004-09-22,12,FLMA11,10,FII S F LIMA,CI  ER,R$,1.12,1.12,1.12,1.12,1.12,2,107,119.84,1,BRFLMACTF009
2004-09-22,12,FFCI11,10,FII F CENTER,CI,R$,0.66,0.66,0.66,0.66,0.66,4,31400,20724.0,1,BRFFCICTF005
2004-09-23,12,FFCI11,10,FII F CENTER,CI,R$,0.66,0.66,0.66,0.66,0.66,1,15200,10032.0,1,BRFFCICTF005
2004-09-27,12,FFCI11,10,FII F CENTER,CI,R$,0.66,0.66,0.66,0.66,0.66,1,4800,3168.0,1,BRFFCICTF005
2004-09-30,12,FFCI11,10,FII F CENTER,CI,R$,0.66,0.66,0.66,0.66,0.66,1,4000,2640.0,1,BRFFCICTF005
2004-10-01,12,FFCI11,10,FII F CENTER,CI,R$,0.68,0.68,0.68,0.68,0.68,1,300,204.0,1,BRFFCICTF005
2004-10-04,12,FLMA11,10,FII S F LIMA,CI,R$,1.12,1.12,1.12,1.12,1.12,1,23,25.76,1,BRFLMACTF009
2004-10-04,12,EURO11,10,FII EUROPAR,CI  ER,R$,117.0,117.0,117.0,117.0,117.0,1,1,117.0,1,BREUROCTF011
2004-10-05,12,FLMA11,10,FII S F LIMA,CI,R$,1.12,1.12,1.12,1.12,1.12,1,3,3.36,1,BRFLMACTF009
2004-10-05,12,FJKI11,10,FII JK IMOB,CI  ER,R$,1.49,1.49,1.49,1.49,1.49,1,7,10.43,1,BRFJKICTF000
2004-10-05,12,EURO11,10,FII EUROPAR,CI  ER,R$,117.0,117.0,113.0,113.03,113.0,2,101,11417.0,1,BREUROCTF011
2004-10-05,12,FFCI11,10,FII F CENTER,CI,R$,0.68,0.68,0.66,0.66,0.66,3,4100,2718.0,1,BRFFCICTF005
2004-10-14,12,FLMA11,10,FII S F LIMA,CI,R$,0.9,0.9,0.9,0.9,0.9,1,1000,900.0,1,BRFLMACTF009
2004-10-19,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.63,0.63,0.63,0.63,0.63,1,1800,1134.0,1,BRFFCICTF005
2004-10-21,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.88,0.88,0.88,0.88,0.88,2,670,589.6,1,BRFLMACTF009
2004-10-22,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,1,3000,1890.0,1,BRFFCICTF005
2004-10-25,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,1,3000,1890.0,1,BRFFCICTF005
2004-10-26,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,1,2000,1260.0,1,BRFFCICTF005
2004-10-27,12,FLMA11,10,FII S F LIMA,CI,R$,0.99,0.99,0.99,0.99,0.99,1,1000,990.0,1,BRFLMACTF009
2004-10-29,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,1,1000,630.0,1,BRFFCICTF005
2004-11-01,12,FJKI11,10,FII JK IMOB,CI  ER,R$,1.49,1.49,1.49,1.49,1.49,1,10,14.9,1,BRFJKICTF000
2004-11-04,12,FFCI11,10,FII F CENTER,CI,R$,0.64,0.64,0.64,0.64,0.64,1,3000,1920.0,1,BRFFCICTF005
2004-11-09,12,EURO11,10,FII EUROPAR,CI  ER,R$,113.0,113.0,113.0,113.0,113.0,1,1,113.0,1,BREUROCTF011
2004-11-10,12,FLMA11,10,FII S F LIMA,CI,R$,0.9,0.9,0.9,0.9,0.9,2,6000,5400.0,1,BRFLMACTF009
2004-11-11,12,EURO11,10,FII EUROPAR,CI  ER,R$,113.0,113.0,113.0,113.0,113.0,1,1,113.0,1,BREUROCTF011
2004-11-18,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.89,0.89,0.89,0.89,0.89,1,10000,8900.0,1,BRFLMACTF009
2004-11-18,12,EURO11,10,FII EUROPAR,CI,R$,113.0,113.0,113.0,113.0,113.0,1,10,1130.0,1,BREUROCTF011
2004-11-18,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.65,0.65,0.65,0.65,0.65,1,100,65.0,1,BRFFCICTF005
2004-11-19,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.64,0.64,0.64,0.64,0.64,1,40000,25600.0,1,BRFFCICTF005
2004-11-19,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,1,100,11000.0,1,BREUROCTF011
2004-11-22,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,1,100,11000.0,1,BREUROCTF011
2004-11-22,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.9,0.9,0.9,0.9,0.9,3,10500,9450.0,1,BRFLMACTF009
2004-11-23,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,2,8900,5607.0,1,BRFFCICTF005
2004-11-23,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,2,200,22000.0,1,BREUROCTF011
2004-11-24,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,2,200,22000.0,1,BREUROCTF011
2004-11-24,12,FJKI11,10,FII JK IMOB,CI,R$,1.49,1.49,1.49,1.49,1.49,1,33,49.17,1,BRFJKICTF000
2004-11-24,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.9,0.9,0.9,0.9,0.9,1,50,45.0,1,BRFLMACTF009
2004-11-24,12,FFCI11,10,FII F CENTER,CI,R$,0.65,0.65,0.65,0.65,0.65,1,100,65.0,1,BRFFCICTF005
2004-11-25,12,FJKI11,10,FII JK IMOB,CI,R$,1.49,1.49,1.49,1.49,1.49,1,30,44.7,1,BRFJKICTF000
2004-11-26,12,FLMA11,10,FII S F LIMA,CI,R$,0.9,0.9,0.9,0.9,0.9,2,20000,18000.0,1,BRFLMACTF009
2004-11-30,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,2,20800,13104.0,1,BRFFCICTF005
2004-12-01,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,1,20000,12600.0,1,BRFFCICTF005
2004-12-01,12,FLMA11,10,FII S F LIMA,CI,R$,0.92,0.92,0.9,0.9,0.9,3,20500,18460.0,1,BRFLMACTF009
2004-12-02,12,FLMA11,10,FII S F LIMA,CI,R$,0.92,0.92,0.92,0.92,0.92,1,10000,9200.0,1,BRFLMACTF009
2004-12-02,12,EURO11,10,FII EUROPAR,CI  ER,R$,113.0,113.0,113.0,113.0,113.0,1,100,11300.0,1,BREUROCTF011
2004-12-02,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,1,20000,12600.0,1,BRFFCICTF005
2004-12-03,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,1,10000,6300.0,1,BRFFCICTF005
2004-12-03,12,EURO11,10,FII EUROPAR,CI  ER,R$,113.0,113.0,113.0,113.0,113.0,1,1,113.0,1,BREUROCTF011
2004-12-03,12,FLMA11,10,FII S F LIMA,CI,R$,0.92,0.92,0.92,0.92,0.92,1,10000,9200.0,1,BRFLMACTF009
2004-12-06,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,2,40000,25200.0,1,BRFFCICTF005
2004-12-07,12,FFCI11,10,FII F CENTER,CI,R$,0.63,0.63,0.63,0.63,0.63,1,10000,6300.0,1,BRFFCICTF005
2004-12-07,12,FLMA11,10,FII S F LIMA,CI,R$,0.92,0.92,0.92,0.92,0.92,1,3000,2760.0,1,BRFLMACTF009
2004-12-13,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.62,0.62,0.62,0.62,0.62,1,20000,12400.0,1,BRFFCICTF005
2004-12-14,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.62,0.62,0.62,0.62,0.62,1,20000,12400.0,1,BRFFCICTF005
2004-12-16,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.62,0.62,0.62,0.62,0.62,2,40000,24800.0,1,BRFFCICTF005
2004-12-17,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,3,314,34540.0,1,BREUROCTF011
2004-12-20,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.93,0.93,0.93,0.93,0.93,4,20000,18600.0,1,BRFLMACTF009
2004-12-21,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.61,0.61,0.61,0.61,0.61,1,20000,12200.0,1,BRFFCICTF005
2004-12-21,12,EURO11,10,FII EUROPAR,CI,R$,113.0,113.0,113.0,113.0,113.0,1,2,226.0,1,BREUROCTF011
2004-12-22,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.93,0.93,0.93,0.93,0.93,2,508,472.44,1,BRFLMACTF009
2004-12-22,12,FJKI11,10,FII JK IMOB,CI,R$,1.49,1.49,1.49,1.49,1.49,1,3,4.47,1,BRFJKICTF000
2004-12-23,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,2,300,33000.0,1,BREUROCTF011
2004-12-30,12,PABY11,10,FII PANAMBY,CI  EA,R$,138.52,138.52,138.52,138.52,138.52,1,10,1385.2,1,BRPABYCTF012
