DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,TOTNEG,QUATOT,VOLTOT,FATCOT,CODISI
2002-02-26,12,PABY11,10,FDO PANAMBY,CI,R$,195.09,195.09,195.09,195.09,195.09,2,2000,390180.0,1,BRPABYCTF012
2002-12-27,12,FSIG11,10,FDO SIGMA,CI,R$,154.0,154.0,154.0,154.0,154.0,1,49000,7546000.0,1,BRFSIGCTF017
