DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,TOTNEG,QUATOT,VOLTOT,FATCOT,CODISI
2010-01-08,12,EURO11,10,FII EUROPAR,CI  ER,R$,175.0,177.79,175.0,176.13,175.0,6,107,18845.97,1,BREUROCTF011
2010-01-11,12,PABY11,10,FII PANAMBY,CI,R$,235.0,235.0,206.01,206.29,206.01,6,101,20836.0,1,BRPABYCTF012
2010-01-11,12,WPLZ11B,10,FII W PLAZA,CI      MB,R$,102.9,102.9,102.9,102.9,102.9,1,10,1029.0,1,BRWPLZCTF004
2010-01-11,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1750.0,1750.0,1750.0,1750.0,1750.0,4,20,35000.0,1,BRALMICTF003
2010-01-11,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,2160.02,2160.02,2160.02,2160.02,2160.02,5,36,77760.72,1,BRBBFICTF006
2010-01-11,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,138.0,138.0,138.0,138.0,138.0,2,340,46920.0,1,BRHTMXCTF000
2010-01-11,12,HGRE11,10,FII HG REAL,CI  ER,R$,1160.0,1160.0,1150.0,1156.66,1150.0,2,9,10410.0,1,BRHGRECTF006
2010-01-11,12,HGBS11,10,FII CSHGSHOP,CI  ER,R$,1445.0,1445.0,1445.0,1445.0,1445.0,2,9,13005.0,1,BRHGBSCTF000
2010-01-11,12,EDFO11B,10,FII OURINVES,CI  ER  MB,R$,192.0,192.0,192.0,192.0,192.0,1,2,384.0,1,BREDFOCTF004
2010-01-11,12,FIIP11B,10,FII RB CAP I,CI  ER  MB,R$,156.0,156.0,156.0,156.0,156.0,1,10,1560.0,1,BRFIIPCTF001
2010-01-11,12,FFCI11,10,FII RIOB RC,CI  ER,R$,1.35,1.35,1.34,1.34,1.34,5,9570,12884.81,1,BRFFCICTF005
2010-01-11,12,FPAB11,10,FII A BRANCA,CI  ER,R$,234.0,235.0,234.0,234.11,235.0,4,170,39800.0,1,BRFPABCTF011
2010-01-11,12,FLRP11B,10,FII FLORIPA,CI  ER  MB,R$,1050.0,1050.0,1050.0,1050.0,1050.0,2,19,19950.0,1,BRFLRPCTF006
2010-01-11,12,FLMA11,10,FII S F LIMA,CI,R$,1.16,1.16,1.1,1.14,1.15,5,3079,3534.9,1,BRFLMACTF009
2010-01-11,12,EURO11,10,FII EUROPAR,CI  ER,R$,176.4,176.4,173.5,175.07,173.5,8,131,22934.5,1,BREUROCTF011
2010-01-12,12,PABY11,10,FII PANAMBY,CI,R$,194.5,194.5,194.5,194.5,194.5,1,1,194.5,1,BRPABYCTF012
2010-01-12,12,PQDP11,10,FII D PEDRO,CI  ER,R$,1140.0,1140.0,1140.0,1140.0,1140.0,1,2,2280.0,1,BRPQDPCTF004
2010-01-12,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,335.0,335.0,335.0,335.0,335.0,2,30,10050.0,1,BRSHPHCTF008
2010-01-12,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1752.0,1752.0,1752.0,1752.0,1752.0,1,2,3504.0,1,BRALMICTF003
2010-01-12,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,2250.0,2250.0,2250.0,2250.0,2250.0,2,10,22500.0,1,BRBBFICTF006
2010-01-12,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,138.0,138.0,138.0,138.0,138.0,1,100,13800.0,1,BRHTMXCTF000
2010-01-12,12,EDFO11B,10,FII OURINVES,CI  ER  MB,R$,195.0,195.0,195.0,195.0,195.0,1,3,585.0,1,BREDFOCTF004
2010-01-12,12,FPAB11,10,FII A BRANCA,CI  ER,R$,235.0,235.0,235.0,235.0,235.0,1,210,49350.0,1,BRFPABCTF011
2010-01-12,12,FLMA11,10,FII S F LIMA,CI,R$,1.16,1.16,1.16,1.16,1.16,2,10000,11600.0,1,BRFLMACTF009
2010-01-12,12,EURO11,10,FII EUROPAR,CI  ER,R$,173.0,176.0,172.6,174.53,175.5,5,96,16755.0,1,BREUROCTF011
2010-01-12,12,FFCI11,10,FII RIOB RC,CI  ER,R$,1.35,1.35,1.35,1.35,1.35,5,21714,29313.9,1,BRFFCICTF005
2010-01-13,12,PABY11,10,FII PANAMBY,CI,R$,211.0,211.0,211.0,211.0,211.0,1,1,211.0,1,BRPABYCTF012
2010-01-13,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,195.0,195.0,195.0,195.0,195.0,1,7,1365.0,1,BRNSLUCTF008
2010-01-13,12,PQDP11,10,FII D PEDRO,CI  ER,R$,1140.0,1140.0,1140.0,1140.0,1140.0,1,14,15960.0,1,BRPQDPCTF004
2010-01-13,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,335.0,335.0,335.0,335.0,335.0,1,17,5695.0,1,BRSHPHCTF008
2010-01-13,12,ABCP11,10,FII ABC IMOB,CI  ER,R$,9.91,9.91,9.91,9.91,9.91,1,1,9.91,1,BRABCPCTF000
2010-01-13,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,2249.0,2249.0,2249.0,2249.0,2249.0,4,24,53976.0,1,BRBBFICTF006
2010-01-13,12,HGRE11,10,FII HG REAL,CI  ER,R$,1135.0,1135.0,1135.0,1135.0,1135.0,1,30,34050.0,1,BRHGRECTF006
2010-01-13,12,HGBS11,10,FII CSHGSHOP,CI  ER,R$,1450.0,1450.0,1450.0,1450.0,1450.0,1,40,58000.0,1,BRHGBSCTF000
2010-01-13,12,FLMA11,10,FII S F LIMA,CI,R$,1.16,1.17,1.16,1.16,1.17,6,14420,16791.4,1,BRFLMACTF009
2010-01-13,12,FIIP11B,10,FII RB CAP I,CI  ER  MB,R$,161.0,161.0,161.0,161.0,161.0,1,15,2415.0,1,BRFIIPCTF001
2010-01-13,12,EURO11,10,FII EUROPAR,CI  ER,R$,176.0,176.0,176.0,176.0,176.0,3,21,3696.0,1,BREUROCTF011
2010-01-13,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,2360.0,2360.0,2360.0,2360.0,2360.0,3,20,47200.0,1,BRFAMBCTF018
2010-01-13,12,FFCI11,10,FII RIOB RC,CI  ER,R$,1.36,1.36,1.36,1.36,1.36,5,49999,67998.64,1,BRFFCICTF005
2010-01-14,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,101.96,101.96,101.96,101.96,101.96,1,100,10196.0,1,BRWPLZCTF004
2010-01-14,12,PQDP11,10,FII D PEDRO,CI,R$,1150.0,1150.0,1150.0,1150.0,1150.0,2,13,14950.0,1,BRPQDPCTF004
2010-01-14,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,335.0,335.0,335.0,335.0,335.0,2,173,57955.0,1,BRSHPHCTF008
2010-01-14,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1750.0,1750.0,1750.0,1750.0,1750.0,2,17,29750.0,1,BRALMICTF003
2010-01-14,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,2185.0,2185.0,2185.0,2185.0,2185.0,5,20,43700.0,1,BRBBFICTF006
2010-01-14,12,EURO11,10,FII EUROPAR,CI,R$,176.0,176.0,174.17,175.22,174.25,6,81,14192.89,1,BREUROCTF011
2010-01-14,12,FFCI11,10,FII RIOB RC,CI  ER,R$,1.38,1.38,1.38,1.38,1.38,1,600,828.0,1,BRFFCICTF005
2010-01-14,12,FPAB11,10,FII A BRANCA,CI,R$,234.0,234.0,234.0,234.0,234.0,1,1,234.0,1,BRFPABCTF011
2010-01-14,12,FLMA11,10,FII S F LIMA,CI,R$,1.17,1.19,1.17,1.17,1.17,13,15005,17557.85,1,BRFLMACTF009
2010-01-15,12,PABY11,10,FII PANAMBY,CI,R$,220.0,220.0,220.0,220.0,220.0,1,10,2200.0,1,BRPABYCTF012
2010-01-15,12,PQDP11,10,FII D PEDRO,CI,R$,1179.79,1180.0,1150.0,1156.31,1150.0,10,49,56659.66,1,BRPQDPCTF004
2010-01-15,12,NSLU11B,10,FII LOURDES,CI      MB,R$,194.0,194.0,194.0,194.0,194.0,3,22,4268.0,1,BRNSLUCTF008
2010-01-15,12,TRNT11B,10,FII TORRE NO,CI  ER  MB,R$,135.0,135.0,135.0,135.0,135.0,1,140,18900.0,1,BRTRNTCTF013
2010-01-15,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1750.0,1750.0,1750.0,1750.0,1750.0,5,21,36750.0,1,BRALMICTF003
2010-01-15,12,ABCP11,10,FII ABC IMOB,CI,R$,8.01,9.96,8.01,8.06,9.96,5,170,1371.45,1,BRABCPCTF000
2010-01-15,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,2225.0,2225.0,2225.0,2225.0,2225.0,2,4,8900.0,1,BRBBFICTF006
2010-01-15,12,FPAB11,10,FII A BRANCA,CI,R$,234.0,235.0,234.0,234.32,235.0,5,445,104276.0,1,BRFPABCTF011
2010-01-15,12,FMOF11,10,FII MEMORIAL,CI,R$,129.0,129.0,129.0,129.0,129.0,1,5,645.0,1,BRFMOFCTF010
2010-01-15,12,FFCI11,10,FII RIOB RC,CI  ER,R$,1.38,1.38,1.38,1.38,1.38,1,6400,8832.0,1,BRFFCICTF005
2010-01-15,12,EURO11,10,FII EUROPAR,CI,R$,176.0,176.5,176.0,176.03,176.5,3,13,2288.5,1,BREUROCTF011
2010-01-15,12,FLMA11,10,FII S F LIMA,CI,R$,1.16,1.19,1.16,1.16,1.16,5,67700,78538.1,1,BRFLMACTF009
2010-01-15,12,FIIP11B,10,FII RB CAP I,CI      MB,R$,166.0,166.0,166.0,166.0,166.0,1,10,1660.0,1,BRFIIPCTF001
2010-01-18,12,NSLU11B,10,FII LOURDES,CI      MB,R$,194.0,194.0,194.0,194.0,194.0,1,5,970.0,1,BRNSLUCTF008
2010-01-18,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,102.49,102.49,102.49,102.49,102.49,1,100,10249.0,1,BRWPLZCTF004
2010-01-18,12,PQDP11,10,FII D PEDRO,CI,R$,1151.0,1151.0,1150.0,1150.71,1150.0,2,7,8055.0,1,BRPQDPCTF004
2010-01-18,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,339.0,339.0,335.0,335.17,335.0,3,23,7709.0,1,BRSHPHCTF008
2010-01-18,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,2245.0,2245.0,2245.0,2245.0,2245.0,7,38,85310.0,1,BRBBFICTF006
2010-01-18,12,ABCP11,10,FII ABC IMOB,CI,R$,9.94,9.94,9.94,9.94,9.94,1,46,457.24,1,BRABCPCTF000
2010-01-18,12,HGBS11,10,FII CSHGSHOP,CI,R$,1450.0,1450.0,1450.0,1450.0,1450.0,3,34,49300.0,1,BRHGBSCTF000
2010-01-18,12,FMOF11,10,FII MEMORIAL,CI,R$,129.0,129.0,129.0,129.0,129.0,2,110,14190.0,1,BRFMOFCTF010
2010-01-18,12,FLMA11,10,FII S F LIMA,CI  ER,R$,1.22,1.22,1.22,1.22,1.22,2,1597,1948.34,1,BRFLMACTF009
2010-01-18,12,FPAB11,10,FII A BRANCA,CI,R$,234.0,234.0,234.0,234.0,234.0,4,61,14274.0,1,BRFPABCTF011
2010-01-18,12,FFCI11,10,FII RIOB RC,CI  ER,R$,1.4,1.4,1.4,1.4,1.4,1,800,1120.0,1,BRFFCICTF005
2010-01-18,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,2360.01,2360.01,2360.01,2360.01,2360.01,4,8,18880.08,1,BRFAMBCTF018
2010-01-18,12,EURO11,10,FII EUROPAR,CI,R$,176.5,177.0,174.5,176.31,174.5,14,227,40022.5,1,BREUROCTF011
2010-01-19,12,NSLU11B,10,FII LOURDES,CI      MB,R$,190.1,190.1,190.1,190.1,190.1,5,186,35358.6,1,BRNSLUCTF008
2010-01-19,12,PABY11,10,FII PANAMBY,CI,R$,220.0,220.0,220.0,220.0,220.0,1,1,220.0,1,BRPABYCTF012
2010-01-19,12,PQDP11,10,FII D PEDRO,CI,R$,1170.0,1170.0,1160.0,1160.62,1160.0,3,32,37140.0,1,BRPQDPCTF004
2010-01-19,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1750.25,1750.25,1750.25,1750.25,1750.25,4,24,42006.0,1,BRALMICTF003
2010-01-19,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,2246.99,2246.99,2246.99,2246.99,2246.99,2,7,15728.93,1,BRBBFICTF006
2010-01-19,12,HGBS11,10,FII CSHGSHOP,CI,R$,1450.0,1450.0,1425.0,1448.33,1425.0,3,30,43450.0,1,BRHGBSCTF000
2010-01-19,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,2399.0,2399.0,2399.0,2399.0,2399.0,2,20,47980.0,1,BRFAMBCTF018
2010-01-19,12,FPAB11,10,FII A BRANCA,CI,R$,234.0,234.0,234.0,234.0,234.0,3,39,9126.0,1,BRFPABCTF011
2010-01-19,12,FMOF11,10,FII MEMORIAL,CI,R$,129.0,129.0,129.0,129.0,129.0,3,41,5289.0,1,BRFMOFCTF010
2010-01-19,12,FLMA11,10,FII S F LIMA,CI  ER,R$,1.2,1.2,1.2,1.2,1.2,2,356,427.2,1,BRFLMACTF009
2010-01-19,12,EURO11,10,FII EUROPAR,CI,R$,175.5,176.5,174.01,175.5,176.5,11,284,49844.7,1,BREUROCTF011
2010-01-20,12,PABY11,10,FII PANAMBY,CI,R$,220.0,220.0,220.0,220.0,220.0,5,102,22440.0,1,BRPABYCTF012
2010-01-20,12,PQDP11,10,FII D PEDRO,CI,R$,1160.0,1160.0,1160.0,1160.0,1160.0,1,7,8120.0,1,BRPQDPCTF004
2010-01-20,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,101.5,101.5,101.5,101.5,101.5,2,60,6090.0,1,BRWPLZCTF004
2010-01-20,12,SHPH11,10,FII HIGIENOP,CI,R$,332.1,332.1,331.0,331.07,331.0,3,30,9932.2,1,BRSHPHCTF008
2010-01-20,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,2239.99,2239.99,2239.99,2239.99,2239.99,3,23,51519.77,1,BRBBFICTF006
2010-01-20,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,138.0,138.0,138.0,138.0,138.0,1,180,24840.0,1,BRHTMXCTF000
2010-01-20,12,FFCI11,10,FII RIOB RC,CI,R$,1.38,1.4,1.38,1.39,1.4,3,16301,22661.4,1,BRFFCICTF005
2010-01-20,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,2398.98,2398.98,2398.98,2398.98,2398.98,3,8,19191.84,1,BRFAMBCTF018
2010-01-20,12,EURO11,10,FII EUROPAR,CI,R$,176.9,176.9,175.0,176.59,175.0,6,106,18719.5,1,BREUROCTF011
2010-01-20,12,FPAB11,10,FII A BRANCA,CI,R$,234.0,234.0,234.0,234.0,234.0,1,14,3276.0,1,BRFPABCTF011
2010-01-20,12,FIIP11B,10,FII RB CAP I,CI      MB,R$,155.0,155.0,155.0,155.0,155.0,1,300,46500.0,1,BRFIIPCTF001
2010-01-21,12,PABY11,10,FII PANAMBY,CI,R$,220.0,220.0,220.0,220.0,220.0,1,8,1760.0,1,BRPABYCTF012
2010-01-21,12,PQDP11,10,FII D PEDRO,CI,R$,1160.0,1161.0,1160.0,1160.09,1160.0,5,55,63805.0,1,BRPQDPCTF004
2010-01-21,12,NSLU11B,10,FII LOURDES,CI      MB,R$,194.01,194.01,194.01,194.01,194.01,4,404,78380.04,1,BRNSLUCTF008
2010-01-21,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,102.4,102.4,102.4,102.4,102.4,5,800,81920.0,1,BRWPLZCTF004
2010-01-21,12,SHPH11,10,FII HIGIENOP,CI,R$,331.0,339.0,330.0,338.1,339.0,4,19,6424.0,1,BRSHPHCTF008
2010-01-21,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,2175.03,2175.03,2175.03,2175.03,2175.03,13,112,243603.36,1,BRBBFICTF006
2010-01-21,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1750.0,1750.0,1750.0,1750.0,1750.0,3,14,24500.0,1,BRALMICTF003
2010-01-21,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,138.0,138.0,138.0,138.0,138.0,2,218,30084.0,1,BRHTMXCTF000
2010-01-21,12,HGRE11,10,FII HG REAL,CI,R$,1100.0,1100.0,1100.0,1100.0,1100.0,1,10,11000.0,1,BRHGRECTF006
2010-01-21,12,HGBS11,10,FII CSHGSHOP,CI,R$,1426.0,1426.0,1425.0,1425.26,1425.0,2,38,54160.0,1,BRHGBSCTF000
2010-01-21,12,FMOF11,10,FII MEMORIAL,CI,R$,129.0,129.0,129.0,129.0,129.0,1,3,387.0,1,BRFMOFCTF010
2010-01-21,12,FLMA11,10,FII S F LIMA,CI  ER,R$,1.15,1.19,1.15,1.15,1.19,4,14551,16737.65,1,BRFLMACTF009
2010-01-21,12,FIIP11B,10,FII RB CAP I,CI      MB,R$,155.01,155.01,155.01,155.01,155.01,6,1100,170511.0,1,BRFIIPCTF001
2010-01-21,12,EURO11,10,FII EUROPAR,CI,R$,175.0,175.0,174.05,174.39,174.15,10,224,39065.02,1,BREUROCTF011
2010-01-21,12,FFCI11,10,FII RIOB RC,CI,R$,1.38,1.4,1.38,1.38,1.4,3,2600,3600.0,1,BRFFCICTF005
2010-01-21,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,2395.0,2395.0,2395.0,2395.0,2395.0,1,10,23950.0,1,BRFAMBCTF018
2010-01-22,12,PABY11,10,FII PANAMBY,CI,R$,220.0,220.0,220.0,220.0,220.0,2,2,440.0,1,BRPABYCTF012
2010-01-22,12,PQDP11,10,FII D PEDRO,CI,R$,1160.0,1160.5,1156.0,1158.89,1156.0,7,68,78804.59,1,BRPQDPCTF004
2010-01-22,12,NSLU11B,10,FII LOURDES,CI      MB,R$,195.0,195.0,195.0,195.0,195.0,1,10,1950.0,1,BRNSLUCTF008
2010-01-22,12,WPLZ11B,10,FII W PLAZA,CI  ER  MB,R$,101.5,101.5,101.5,101.5,101.5,5,128,12992.0,1,BRWPLZCTF004
