DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,TOTNEG,QUATOT,VOLTOT,FATCOT,CODISI
2005-02-25,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.86,0.86,0.86,0.86,0.86,1,500,430.0,1,BRFLMACTF009
2005-02-28,12,FJKI11,10,FII JK IMOB,CI,R$,1.5,1.5,1.5,1.5,1.5,2,220,330.0,1,BRFJKICTF000
2005-02-28,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.84,0.84,0.84,0.84,0.84,1,500,420.0,1,BRFLMACTF009
2005-03-01,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.82,0.82,0.82,0.82,0.82,1,500,410.0,1,BRFLMACTF009
2005-03-02,12,FFCI11,10,FII F CENTER,CI,R$,0.59,0.59,0.59,0.59,0.59,1,100,59.0,1,BRFFCICTF005
2005-03-03,12,PABY11,10,FII PANAMBY,CI  EA,R$,137.0,137.0,137.0,137.0,137.0,1,12,1644.0,1,BRPABYCTF012
2005-03-03,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.8,0.8,0.8,0.8,0.8,1,500,400.0,1,BRFLMACTF009
2005-03-07,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.8,0.8,0.8,0.8,0.8,1,3000,2400.0,1,BRFLMACTF009
2005-03-08,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.83,0.83,0.83,0.83,0.83,1,500,415.0,1,BRFLMACTF009
2005-03-08,12,EURO11,10,FII EUROPAR,CI  ER,R$,110.0,110.0,110.0,110.0,110.0,1,100,11000.0,1,BREUROCTF011
2005-03-09,12,FJKI11,10,FII JK IMOB,CI  ER,R$,1.5,1.5,1.5,1.5,1.5,2,317,475.5,1,BRFJKICTF000
2005-03-09,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.83,0.83,0.8,0.8,0.8,3,10017,8014.11,1,BRFLMACTF009
2005-03-09,12,EURO11,10,FII EUROPAR,CI  ER,R$,110.0,110.0,110.0,110.0,110.0,1,100,11000.0,1,BREUROCTF011
2005-03-11,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.78,0.78,0.78,0.78,0.78,1,500,390.0,1,BRFLMACTF009
2005-03-14,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.59,0.59,0.59,0.59,0.59,1,20000,11800.0,1,BRFFCICTF005
2005-03-15,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.59,0.59,0.59,0.59,0.59,1,30000,17700.0,1,BRFFCICTF005
2005-03-15,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,1,100,11000.0,1,BREUROCTF011
2005-03-16,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.78,0.78,0.78,0.78,0.78,1,10000,7800.0,1,BRFLMACTF009
2005-03-17,12,FSIG11,10,FII SIGMA,CI,R$,207.47,207.47,207.47,207.47,207.47,1,1,207.47,1,BRFSIGCTF017
2005-03-18,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,2,105,11550.0,1,BREUROCTF011
2005-03-21,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,1,100,11000.0,1,BREUROCTF011
2005-03-21,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.59,0.59,0.59,0.59,0.59,3,20300,11977.0,1,BRFFCICTF005
2005-03-21,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.78,0.78,0.78,0.78,0.78,2,10000,7800.0,1,BRFLMACTF009
2005-03-22,12,FFCI11,10,FII F CENTER,CI,R$,0.59,0.59,0.59,0.59,0.59,1,1000,590.0,1,BRFFCICTF005
2005-03-23,12,FFCI11,10,FII F CENTER,CI,R$,0.59,0.59,0.59,0.59,0.59,2,10600,6254.0,1,BRFFCICTF005
2005-03-24,12,FFCI11,10,FII F CENTER,CI,R$,0.59,0.59,0.57,0.58,0.57,6,33000,19175.0,1,BRFFCICTF005
2005-03-28,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,3,212,23320.0,1,BREUROCTF011
2005-03-29,12,FLMA11,10,FII S F LIMA,CI,R$,0.75,0.75,0.75,0.75,0.75,1,500,375.0,1,BRFLMACTF009
2005-03-31,12,EURO11,10,FII EUROPAR,CI,R$,113.0,113.0,113.0,113.0,113.0,1,3,339.0,1,BREUROCTF011
2005-04-04,12,FFCI11,10,FII F CENTER,CI,R$,0.59,0.59,0.59,0.59,0.59,1,20000,11800.0,1,BRFFCICTF005
2005-04-12,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.75,0.75,0.75,0.75,0.75,1,14,10.5,1,BRFLMACTF009
2005-04-13,12,PABY11,10,FII PANAMBY,CI  EA,R$,150.0,150.0,150.0,150.0,150.0,2,101,15150.0,1,BRPABYCTF012
2005-04-13,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.75,0.75,0.75,0.75,0.75,1,4000,3000.0,1,BRFLMACTF009
2005-04-14,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,2,102,11220.0,1,BREUROCTF011
2005-04-19,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,1,100,11000.0,1,BREUROCTF011
2005-04-22,12,PABY11,10,FII PANAMBY,CI  EA,R$,148.0,148.0,148.0,148.0,148.0,1,4,592.0,1,BRPABYCTF012
2005-04-25,12,PABY11,10,FII PANAMBY,CI  EA,R$,148.0,148.0,148.0,148.0,148.0,1,1,148.0,1,BRPABYCTF012
2005-04-26,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,1,100,11000.0,1,BREUROCTF011
2005-04-27,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,1,200,22000.0,1,BREUROCTF011
2005-04-29,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,1,40,4400.0,1,BREUROCTF011
2005-05-02,12,PABY11,10,FII PANAMBY,CI  EA,R$,148.0,148.0,148.0,148.0,148.0,2,104,15392.0,1,BRPABYCTF012
2005-05-02,12,FLMA11,10,FII S F LIMA,CI,R$,0.72,0.72,0.72,0.72,0.72,1,1000,720.0,1,BRFLMACTF009
2005-05-03,12,FLMA11,10,FII S F LIMA,CI,R$,0.7,0.7,0.7,0.7,0.7,1,1000,700.0,1,BRFLMACTF009
2005-05-06,12,FFCI11,10,FII F CENTER,CI,R$,0.59,0.59,0.59,0.59,0.59,1,20000,11800.0,1,BRFFCICTF005
2005-05-09,12,EURO11,10,FII EUROPAR,CI  ER,R$,110.0,110.0,110.0,110.0,110.0,1,50,5500.0,1,BREUROCTF011
2005-05-12,12,FLMA11,10,FII S F LIMA,CI,R$,0.68,0.68,0.68,0.68,0.68,1,1000,680.0,1,BRFLMACTF009
2005-05-13,12,FLMA11,10,FII S F LIMA,CI,R$,0.69,0.69,0.69,0.69,0.69,1,51,35.19,1,BRFLMACTF009
2005-05-16,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.66,0.66,0.66,0.66,0.66,2,7000,4620.0,1,BRFLMACTF009
2005-05-20,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.65,0.65,0.65,0.65,0.65,1,909,590.85,1,BRFLMACTF009
2005-05-24,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,7,822,90420.0,1,BREUROCTF011
2005-05-24,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.63,0.63,0.63,0.63,0.63,1,1000,630.0,1,BRFLMACTF009
2005-05-30,12,FLMA11,10,FII S F LIMA,CI,R$,0.6,0.6,0.58,0.58,0.58,2,3000,1760.0,1,BRFLMACTF009
2005-05-30,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,4,263,28930.0,1,BREUROCTF011
2005-05-31,12,EURO11,10,FII EUROPAR,CI,R$,110.0,110.0,110.0,110.0,110.0,1,100,11000.0,1,BREUROCTF011
2005-06-01,12,PABY11,10,FII PANAMBY,CI  EA,R$,150.0,150.0,150.0,150.0,150.0,2,4,600.0,1,BRPABYCTF012
2005-06-07,12,FLMA11,10,FII S F LIMA,CI,R$,0.55,0.55,0.55,0.55,0.55,4,8285,4556.75,1,BRFLMACTF009
2005-06-07,12,EURO11,10,FII EUROPAR,CI  ER,R$,108.02,108.02,108.02,108.02,108.02,1,1,108.02,1,BREUROCTF011
2005-06-08,12,EURO11,10,FII EUROPAR,CI  ER,R$,110.0,110.0,110.0,110.0,110.0,4,300,33000.0,1,BREUROCTF011
2005-06-10,12,FLMA11,10,FII S F LIMA,CI,R$,0.54,0.54,0.54,0.54,0.54,1,3000,1620.0,1,BRFLMACTF009
2005-06-13,12,FLMA11,10,FII S F LIMA,CI,R$,0.52,0.52,0.52,0.52,0.52,2,7340,3816.8,1,BRFLMACTF009
2005-06-14,12,FLMA11,10,FII S F LIMA,CI,R$,0.51,0.51,0.51,0.51,0.51,1,7915,4036.65,1,BRFLMACTF009
2005-06-20,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.65,0.65,0.65,0.65,0.65,1,300,195.0,1,BRFFCICTF005
2005-06-24,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.5,0.5,0.5,0.5,0.5,2,10000,5000.0,1,BRFLMACTF009
2005-06-30,12,EURO11,10,FII EUROPAR,CI,R$,115.0,115.0,115.0,115.0,115.0,1,30,3450.0,1,BREUROCTF011
2005-07-04,12,EURO11,10,FII EUROPAR,CI  ER,R$,115.0,115.0,115.0,115.0,115.0,1,10,1150.0,1,BREUROCTF011
2005-07-05,12,FFCI11,10,FII F CENTER,CI,R$,0.65,0.65,0.65,0.65,0.65,1,600,390.0,1,BRFFCICTF005
2005-07-06,12,EURO11,10,FII EUROPAR,CI  ER,R$,110.0,110.0,110.0,110.0,110.0,2,300,33000.0,1,BREUROCTF011
2005-07-15,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.65,0.65,0.65,0.65,0.65,1,100,65.0,1,BRFFCICTF005
2005-07-18,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.57,0.57,0.57,0.57,0.57,1,20000,11400.0,1,BRFFCICTF005
2005-07-20,12,EURO11,10,FII EUROPAR,CI,R$,115.0,115.0,115.0,115.0,115.0,2,200,23000.0,1,BREUROCTF011
2005-07-22,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.47,0.47,0.47,0.47,0.47,2,21000,9870.0,1,BRFLMACTF009
2005-07-28,12,EURO11,10,FII EUROPAR,CI,R$,115.0,115.0,115.0,115.0,115.0,2,11,1265.0,1,BREUROCTF011
2005-07-28,12,FLMA11,10,FII S F LIMA,CI,R$,0.47,0.47,0.47,0.47,0.47,1,13000,6110.0,1,BRFLMACTF009
2005-08-02,12,PABY11,10,FII PANAMBY,CI,R$,150.0,150.0,150.0,150.0,150.0,1,6,900.0,1,BRPABYCTF012
2005-08-03,12,EURO11,10,FII EUROPAR,CI  ER,R$,115.0,115.0,115.0,115.0,115.0,1,1,115.0,1,BREUROCTF011
2005-08-05,12,EURO11,10,FII EUROPAR,CI  ER,R$,115.0,115.0,115.0,115.0,115.0,2,4,460.0,1,BREUROCTF011
2005-08-08,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,945.0,945.0,945.0,945.0,945.0,6,92,86940.0,1,BRALMICTF003
2005-08-08,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,960.0,960.0,960.0,960.0,960.0,4,90,86400.0,1,BRBBFICTF006
2005-08-08,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1002.0,1002.0,1002.0,1002.0,1002.0,1,2,2004.0,1,BRFAMBCTF018
2005-08-09,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,950.0,950.0,950.0,950.0,950.0,4,103,97850.0,1,BRBBFICTF006
2005-08-09,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1002.0,1002.0,1002.0,1002.0,1002.0,2,6,6012.0,1,BRFAMBCTF018
2005-08-10,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,945.0,945.0,945.0,945.0,945.0,7,65,61425.0,1,BRALMICTF003
2005-08-10,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,960.0,960.0,960.0,960.0,960.0,5,62,59520.0,1,BRBBFICTF006
2005-08-10,12,FLMA11,10,FII S F LIMA,CI,R$,0.47,0.47,0.47,0.47,0.47,1,20000,9400.0,1,BRFLMACTF009
2005-08-10,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1003.0,1003.0,1003.0,1003.0,1003.0,5,54,54162.0,1,BRFAMBCTF018
2005-08-11,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,3,70,66500.0,1,BRBBFICTF006
2005-08-11,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,943.0,943.0,943.0,943.0,943.0,4,31,29233.0,1,BRALMICTF003
2005-08-11,12,FLMA11,10,FII S F LIMA,CI,R$,0.47,0.47,0.47,0.47,0.47,1,8000,3760.0,1,BRFLMACTF009
2005-08-11,12,EURO11,10,FII EUROPAR,CI,R$,115.0,115.0,115.0,115.0,115.0,1,4,460.0,1,BREUROCTF011
2005-08-11,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1004.9,1004.9,1004.9,1004.9,1004.9,7,276,277352.4,1,BRFAMBCTF018
2005-08-12,12,TRNT11B,10,FII TORRE NO,CI  ER  MB,R$,77.0,77.0,77.0,77.0,77.0,2,100,7700.0,1,BRTRNTCTF013
2005-08-12,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,943.0,943.0,943.0,943.0,943.0,2,20,18860.0,1,BRALMICTF003
2005-08-12,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,2,53,50350.0,1,BRBBFICTF006
2005-08-12,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.57,0.57,0.57,0.57,0.57,1,20000,11400.0,1,BRFFCICTF005
2005-08-12,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1004.6,1004.6,1004.6,1004.6,1004.6,3,18,18082.8,1,BRFAMBCTF018
2005-08-15,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,4,43,40850.0,1,BRBBFICTF006
2005-08-15,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,2,5,4700.0,1,BRALMICTF003
2005-08-15,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.47,0.47,0.47,0.47,0.47,1,32000,15040.0,1,BRFLMACTF009
2005-08-15,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1004.6,1004.6,1004.6,1004.6,1004.6,3,70,70322.0,1,BRFAMBCTF018
2005-08-16,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,4,20,18800.0,1,BRALMICTF003
2005-08-16,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,2,62,58900.0,1,BRBBFICTF006
2005-08-16,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1007.5,1007.5,1007.5,1007.5,1007.5,3,29,29217.5,1,BRFAMBCTF018
2005-08-17,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,938.0,938.0,938.0,938.0,938.0,2,12,11256.0,1,BRALMICTF003
2005-08-17,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,2,73,69350.0,1,BRBBFICTF006
2005-08-17,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1007.5,1007.5,1007.5,1007.5,1007.5,1,50,50375.0,1,BRFAMBCTF018
2005-08-18,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,7,305,286700.0,1,BRALMICTF003
2005-08-18,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,5,304,288800.0,1,BRBBFICTF006
2005-08-18,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1008.0,1008.0,1008.0,1008.0,1008.0,4,70,70560.0,1,BRFAMBCTF018
2005-08-18,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.57,0.57,0.57,0.57,0.57,1,5500,3135.0,1,BRFFCICTF005
2005-08-18,12,FJKI11,10,FII JK IMOB,CI,R$,1.5,1.5,1.5,1.5,1.5,1,35,52.5,1,BRFJKICTF000
2005-08-19,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,5,35,32900.0,1,BRALMICTF003
2005-08-19,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,6,106,100700.0,1,BRBBFICTF006
2005-08-19,12,EURO11,10,FII EUROPAR,CI,R$,112.0,112.0,112.0,112.0,112.0,1,10,1120.0,1,BREUROCTF011
2005-08-19,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1008.5,1008.5,1008.5,1008.5,1008.5,2,50,50425.0,1,BRFAMBCTF018
2005-08-22,12,TRNT11B,10,FII TORRE NO,CI      MB,R$,77.0,77.0,77.0,77.0,77.0,2,800,61600.0,1,BRTRNTCTF013
2005-08-22,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,935.0,935.0,935.0,935.0,935.0,4,50,46750.0,1,BRALMICTF003
2005-08-22,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,2,39,37050.0,1,BRBBFICTF006
2005-08-22,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1010.0,1010.0,1010.0,1010.0,1010.0,3,23,23230.0,1,BRFAMBCTF018
2005-08-23,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,935.0,935.0,935.0,935.0,935.0,2,7,6545.0,1,BRALMICTF003
2005-08-23,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,3,278,261320.0,1,BRBBFICTF006
2005-08-23,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1011.0,1011.0,1011.0,1011.0,1011.0,2,152,153672.0,1,BRFAMBCTF018
2005-08-23,12,EURO11,10,FII EUROPAR,CI,R$,115.0,115.0,115.0,115.0,115.0,2,247,28405.0,1,BREUROCTF011
2005-08-24,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,934.0,934.0,934.0,934.0,934.0,4,12,11208.0,1,BRALMICTF003
2005-08-24,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,950.0,950.0,950.0,950.0,950.0,2,112,106400.0,1,BRBBFICTF006
2005-08-24,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.5,0.5,0.5,0.5,0.5,2,23100,11550.0,1,BRFLMACTF009
2005-08-24,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1009.0,1009.0,1009.0,1009.0,1009.0,1,6,6054.0,1,BRFAMBCTF018
2005-08-24,12,EURO11,10,FII EUROPAR,CI,R$,112.0,115.0,112.0,112.02,115.0,2,111,12435.0,1,BREUROCTF011
2005-08-25,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,930.0,930.0,930.0,930.0,930.0,2,5,4650.0,1,BRALMICTF003
2005-08-25,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,5,374,351560.0,1,BRBBFICTF006
2005-08-25,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1011.0,1011.0,1011.0,1011.0,1011.0,6,230,232530.0,1,BRFAMBCTF018
2005-08-26,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,930.0,930.0,930.0,930.0,930.0,2,5,4650.0,1,BRALMICTF003
2005-08-26,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,2,82,77080.0,1,BRBBFICTF006
2005-08-26,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1010.1,1010.1,1010.1,1010.1,1010.1,7,1921,1940402.1,1,BRFAMBCTF018
2005-08-29,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,930.0,930.0,930.0,930.0,930.0,3,14,13020.0,1,BRALMICTF003
2005-08-29,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,2,25,23500.0,1,BRBBFICTF006
2005-08-29,12,EURO11,10,FII EUROPAR,CI,R$,115.0,115.0,115.0,115.0,115.0,1,13,1495.0,1,BREUROCTF011
2005-08-29,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1012.0,1012.0,1012.0,1012.0,1012.0,4,597,604164.0,1,BRFAMBCTF018
2005-08-30,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,925.0,925.0,925.0,925.0,925.0,3,12,11100.0,1,BRALMICTF003
2005-08-30,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,940.0,940.0,940.0,940.0,940.0,9,175,164500.0,1,BRBBFICTF006
2005-08-30,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1011.0,1011.0,1011.0,1011.0,1011.0,3,19,19209.0,1,BRFAMBCTF018
