DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,TOTNEG,QUATOT,VOLTOT,FATCOT,CODISI
2008-01-07,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1791.0,1791.0,1791.0,1791.0,1791.0,3,12,21492.0,1,BRFAMBCTF018
2008-01-07,12,EURO11,10,FII EUROPAR,CI  ER,R$,159.99,161.0,159.99,160.07,161.0,7,300,48030.49,1,BREUROCTF011
2008-01-07,12,FLMA11,10,FII S F LIMA,CI,R$,0.8,0.8,0.8,0.8,0.8,2,1100,880.0,1,BRFLMACTF009
2008-01-07,12,FFCI11,10,FII F CENTER,CI,R$,0.96,0.96,0.96,0.96,0.96,2,1000,960.0,1,BRFFCICTF005
2008-01-08,12,SHPH11,10,FII HIGIENOP,CI,R$,300.0,300.0,300.0,300.0,300.0,1,11,3300.0,1,BRSHPHCTF008
2008-01-08,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1419.9,1419.9,1419.9,1419.9,1419.9,2,35,49696.5,1,BRALMICTF003
2008-01-08,12,HGBS11,10,FII HG SHOP,CI  ER,R$,1200.0,1200.0,1200.0,1200.0,1200.0,1,5,6000.0,1,BRHGBSCTF000
2008-01-08,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1810.0,1810.0,1810.0,1810.0,1810.0,1,5,9050.0,1,BRFAMBCTF018
2008-01-08,12,EURO11,10,FII EUROPAR,CI  ER,R$,161.0,161.0,161.0,161.0,161.0,4,517,83237.0,1,BREUROCTF011
2008-01-08,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.95,0.96,0.95,0.95,0.96,2,5000,4777.0,1,BRFFCICTF005
2008-01-09,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,145.0,145.0,145.0,145.0,145.0,5,19,2755.0,1,BRNSLUCTF008
2008-01-09,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1400.0,1400.0,1400.0,1400.0,1400.0,5,33,46200.0,1,BRALMICTF003
2008-01-09,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1501.0,1501.0,1501.0,1501.0,1501.0,4,24,36024.0,1,BRBBFICTF006
2008-01-09,12,HGBS11,10,FII HG SHOP,CI  ER,R$,1200.0,1225.0,1200.0,1203.33,1225.0,6,15,18050.0,1,BRHGBSCTF000
2008-01-09,12,FLMA11,10,FII S F LIMA,CI,R$,0.8,0.8,0.8,0.8,0.8,3,11660,9328.0,1,BRFLMACTF009
2008-01-09,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1830.0,1830.0,1830.0,1830.0,1830.0,1,5,9150.0,1,BRFAMBCTF018
2008-01-09,12,EURO11,10,FII EUROPAR,CI  ER,R$,160.1,160.1,160.0,160.0,160.0,5,400,64001.3,1,BREUROCTF011
2008-01-10,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,145.0,145.0,145.0,145.0,145.0,2,190,27550.0,1,BRNSLUCTF008
2008-01-10,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1400.0,1400.0,1400.0,1400.0,1400.0,2,8,11200.0,1,BRALMICTF003
2008-01-10,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1520.0,1520.0,1520.0,1520.0,1520.0,2,9,13680.0,1,BRBBFICTF006
2008-01-10,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,110.02,110.02,110.02,110.02,110.02,3,2272,249965.44,1,BRHTMXCTF000
2008-01-10,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1805.0,1805.0,1805.0,1805.0,1805.0,3,10,18050.0,1,BRFAMBCTF018
2008-01-10,12,FLMA11,10,FII S F LIMA,CI,R$,0.8,0.8,0.8,0.8,0.8,4,32293,25834.4,1,BRFLMACTF009
2008-01-10,12,EURO11,10,FII EUROPAR,CI  ER,R$,160.0,161.0,159.0,160.35,160.0,10,1368,219369.2,1,BREUROCTF011
2008-01-11,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1410.0,1410.0,1410.0,1410.0,1410.0,1,1,1410.0,1,BRALMICTF003
2008-01-11,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,115.0,115.0,115.0,115.0,115.0,1,49,5635.0,1,BRHTMXCTF000
2008-01-11,12,HGBS11,10,FII HG SHOP,CI  ER,R$,1200.0,1200.0,1200.0,1200.0,1200.0,2,24,28800.0,1,BRHGBSCTF000
2008-01-11,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1812.5,1812.5,1812.5,1812.5,1812.5,7,174,315375.0,1,BRFAMBCTF018
2008-01-11,12,EURO11,10,FII EUROPAR,CI  ER,R$,160.0,160.0,160.0,160.0,160.0,6,1336,213760.0,1,BREUROCTF011
2008-01-11,12,FLMA11,10,FII S F LIMA,CI,R$,0.8,0.8,0.8,0.8,0.8,2,1310,1048.0,1,BRFLMACTF009
2008-01-14,12,NSLU11B,10,FII LOURDES,CI      MB,R$,144.5,144.5,144.5,144.5,144.5,1,62,8959.0,1,BRNSLUCTF008
2008-01-14,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1400.0,1400.0,1400.0,1400.0,1400.0,1,4,5600.0,1,BRALMICTF003
2008-01-14,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1526.2,1526.2,1526.2,1526.2,1526.2,4,52,79362.4,1,BRBBFICTF006
2008-01-14,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,115.0,115.0,115.0,115.0,115.0,1,19,2185.0,1,BRHTMXCTF000
2008-01-14,12,FLMA11,10,FII S F LIMA,CI,R$,0.8,0.8,0.8,0.8,0.8,7,75000,60000.0,1,BRFLMACTF009
2008-01-14,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1831.0,1831.0,1831.0,1831.0,1831.0,3,49,89719.0,1,BRFAMBCTF018
2008-01-14,12,FJKI11,10,FII JK IMOB,CI,R$,1.99,1.99,1.99,1.99,1.99,1,25,49.75,1,BRFJKICTF000
2008-01-14,12,FFCI11,10,FII F CENTER,CI  ER,R$,0.96,0.96,0.96,0.96,0.96,1,200,192.0,1,BRFFCICTF005
2008-01-15,12,NSLU11B,10,FII LOURDES,CI      MB,R$,145.0,145.0,145.0,145.0,145.0,3,30,4350.0,1,BRNSLUCTF008
2008-01-15,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1410.0,1410.0,1410.0,1410.0,1410.0,4,23,32430.0,1,BRALMICTF003
2008-01-15,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1511.0,1511.0,1511.0,1511.0,1511.0,6,25,37775.0,1,BRBBFICTF006
2008-01-15,12,HGBS11,10,FII HG SHOP,CI,R$,1220.0,1220.0,1220.0,1220.0,1220.0,5,20,24400.0,1,BRHGBSCTF000
2008-01-15,12,EURO11,10,FII EUROPAR,CI,R$,160.0,160.99,159.5,159.88,159.5,12,316,50522.59,1,BREUROCTF011
2008-01-15,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.8,0.8,0.8,0.8,0.8,2,10362,8289.6,1,BRFLMACTF009
2008-01-15,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1830.0,1830.0,1830.0,1830.0,1830.0,2,6,10980.0,1,BRFAMBCTF018
2008-01-16,12,NSLU11B,10,FII LOURDES,CI      MB,R$,149.0,149.0,149.0,149.0,149.0,2,298,44402.0,1,BRNSLUCTF008
2008-01-16,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1400.0,1400.0,1400.0,1400.0,1400.0,7,70,98000.0,1,BRALMICTF003
2008-01-16,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1528.96,1528.96,1528.96,1528.96,1528.96,4,40,61158.4,1,BRBBFICTF006
2008-01-16,12,HGBS11,10,FII HG SHOP,CI,R$,1220.0,1220.0,1220.0,1220.0,1220.0,5,12,14640.0,1,BRHGBSCTF000
2008-01-16,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.9,0.9,0.9,0.9,0.9,1,1,0.9,1,BRFLMACTF009
2008-01-16,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1831.0,1831.0,1831.0,1831.0,1831.0,3,17,31127.0,1,BRFAMBCTF018
2008-01-16,12,EURO11,10,FII EUROPAR,CI,R$,161.0,161.0,158.5,158.87,158.5,5,186,29551.0,1,BREUROCTF011
2008-01-17,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,300.0,300.0,300.0,300.0,300.0,1,8,2400.0,1,BRSHPHCTF008
2008-01-17,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1405.0,1405.0,1405.0,1405.0,1405.0,7,24,33720.0,1,BRALMICTF003
2008-01-17,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1530.0,1530.0,1530.0,1530.0,1530.0,4,40,61200.0,1,BRBBFICTF006
2008-01-17,12,HGBS11,10,FII HG SHOP,CI,R$,1220.0,1220.0,1220.0,1220.0,1220.0,1,10,12200.0,1,BRHGBSCTF000
2008-01-17,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,115.0,115.0,115.0,115.0,115.0,3,8560,984400.0,1,BRHTMXCTF000
2008-01-17,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1801.0,1801.0,1801.0,1801.0,1801.0,1,2,3602.0,1,BRFAMBCTF018
2008-01-17,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.8,0.8,0.8,0.8,0.8,2,10050,8040.0,1,BRFLMACTF009
2008-01-17,12,EURO11,10,FII EUROPAR,CI,R$,159.0,160.99,158.0,159.55,160.99,12,245,39090.5,1,BREUROCTF011
2008-01-18,12,NSLU11B,10,FII LOURDES,CI      MB,R$,149.0,149.0,149.0,149.0,149.0,1,30,4470.0,1,BRNSLUCTF008
2008-01-18,12,SHPH11,10,FII HIGIENOP,CI  ER,R$,298.5,298.5,298.5,298.5,298.5,1,1,298.5,1,BRSHPHCTF008
2008-01-18,12,ABCP11,10,FII ABC IMOB,CI,R$,6.0,6.0,6.0,6.0,6.0,1,1,6.0,1,BRABCPCTF000
2008-01-18,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1403.0,1403.0,1403.0,1403.0,1403.0,6,34,47702.0,1,BRALMICTF003
2008-01-18,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1530.0,1530.0,1530.0,1530.0,1530.0,5,30,45900.0,1,BRBBFICTF006
2008-01-18,12,HGBS11,10,FII HG SHOP,CI,R$,1220.0,1220.0,1220.0,1220.0,1220.0,1,8,9760.0,1,BRHGBSCTF000
2008-01-18,12,EURO11,10,FII EUROPAR,CI,R$,159.0,160.99,159.0,159.75,160.99,11,53,8466.77,1,BREUROCTF011
2008-01-21,12,SHPH11,10,FII HIGIENOP,CI,R$,300.0,300.0,300.0,300.0,300.0,1,40,12000.0,1,BRSHPHCTF008
2008-01-21,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1410.0,1410.0,1410.0,1410.0,1410.0,5,62,87420.0,1,BRALMICTF003
2008-01-21,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1529.0,1529.0,1529.0,1529.0,1529.0,2,20,30580.0,1,BRBBFICTF006
2008-01-21,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.85,0.85,0.85,0.85,0.85,1,300,255.0,1,BRFLMACTF009
2008-01-21,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1830.0,1830.0,1830.0,1830.0,1830.0,3,39,71370.0,1,BRFAMBCTF018
2008-01-21,12,EURO11,10,FII EUROPAR,CI,R$,160.0,160.5,158.0,158.79,158.0,14,746,118457.63,1,BREUROCTF011
2008-01-22,12,NSLU11B,10,FII LOURDES,CI      MB,R$,149.0,149.0,149.0,149.0,149.0,3,130,19370.0,1,BRNSLUCTF008
2008-01-22,12,SHPH11,10,FII HIGIENOP,CI,R$,298.0,298.0,298.0,298.0,298.0,1,1,298.0,1,BRSHPHCTF008
2008-01-22,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1406.0,1406.0,1406.0,1406.0,1406.0,2,9,12654.0,1,BRALMICTF003
2008-01-22,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1500.0,1500.0,1500.0,1500.0,1500.0,7,52,78000.0,1,BRBBFICTF006
2008-01-22,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,114.89,114.89,114.89,114.89,114.89,1,20,2297.8,1,BRHTMXCTF000
2008-01-22,12,HGBS11,10,FII HG SHOP,CI,R$,1200.0,1200.0,1200.0,1200.0,1200.0,1,10,12000.0,1,BRHGBSCTF000
2008-01-22,12,EURO11,10,FII EUROPAR,CI,R$,158.1,159.5,158.0,159.01,158.0,4,149,23693.0,1,BREUROCTF011
2008-01-22,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.85,0.85,0.85,0.85,0.85,1,150,127.5,1,BRFLMACTF009
2008-01-23,12,NSLU11B,10,FII LOURDES,CI      MB,R$,145.0,145.0,145.0,145.0,145.0,4,460,66700.0,1,BRNSLUCTF008
2008-01-23,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1410.0,1410.0,1410.0,1410.0,1410.0,1,3,4230.0,1,BRALMICTF003
2008-01-23,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1501.01,1501.01,1501.01,1501.01,1501.01,4,6,9006.06,1,BRBBFICTF006
2008-01-23,12,HCRI11B,10,FII CRIANCA,CI  ER  MB,R$,203.0,203.0,203.0,203.0,203.0,1,1,203.0,1,BRHCRICTF006
2008-01-23,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1830.0,1830.0,1830.0,1830.0,1830.0,1,4,7320.0,1,BRFAMBCTF018
2008-01-23,12,EURO11,10,FII EUROPAR,CI,R$,160.8,160.8,160.8,160.8,160.8,1,1,160.8,1,BREUROCTF011
2008-01-24,12,NSLU11B,10,FII LOURDES,CI      MB,R$,149.0,149.0,149.0,149.0,149.0,1,25,3725.0,1,BRNSLUCTF008
2008-01-24,12,SHPH11,10,FII HIGIENOP,CI,R$,300.0,300.0,300.0,300.0,300.0,1,3,900.0,1,BRSHPHCTF008
2008-01-24,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1410.0,1410.0,1410.0,1410.0,1410.0,5,36,50760.0,1,BRALMICTF003
2008-01-24,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1511.0,1511.0,1511.0,1511.0,1511.0,6,46,69506.0,1,BRBBFICTF006
2008-01-24,12,FJKI11,10,FII JK IMOB,CI,R$,1.89,1.89,1.89,1.89,1.89,1,100,189.0,1,BRFJKICTF000
2008-01-24,12,FLMA11,10,FII S F LIMA,CI  ER,R$,0.81,0.81,0.81,0.81,0.81,1,200,162.0,1,BRFLMACTF009
2008-01-24,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1801.0,1801.0,1801.0,1801.0,1801.0,2,10,18010.0,1,BRFAMBCTF018
2008-01-28,12,NSLU11B,10,FII LOURDES,CI      MB,R$,149.0,149.0,149.0,149.0,149.0,1,110,16390.0,1,BRNSLUCTF008
2008-01-28,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1410.0,1410.0,1410.0,1410.0,1410.0,5,21,29610.0,1,BRALMICTF003
2008-01-28,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1510.0,1510.0,1510.0,1510.0,1510.0,4,48,72480.0,1,BRBBFICTF006
2008-01-28,12,HCRI11B,10,FII CRIANCA,CI      MB,R$,218.0,218.0,218.0,218.0,218.0,1,3,654.0,1,BRHCRICTF006
2008-01-28,12,EDFO11B,10,FII OURINVES,CI      MB,R$,160.0,160.0,160.0,160.0,160.0,2,132,21120.0,1,BREDFOCTF004
2008-01-28,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,1,1,1800.0,1,BRFAMBCTF018
2008-01-28,12,FFCI11,10,FII F CENTER,CI,R$,1.04,1.04,1.04,1.04,1.04,1,600,624.0,1,BRFFCICTF005
2008-01-28,12,FJKI11,10,FII JK IMOB,CI,R$,1.91,1.91,1.91,1.91,1.91,1,1491,2847.81,1,BRFJKICTF000
2008-01-28,12,EURO11,10,FII EUROPAR,CI,R$,160.0,160.0,160.0,160.0,160.0,3,286,45760.0,1,BREUROCTF011
2008-01-29,12,NSLU11B,10,FII LOURDES,CI      MB,R$,152.0,152.0,152.0,152.0,152.0,3,52,7904.0,1,BRNSLUCTF008
2008-01-29,12,PABY11,10,FII PANAMBY,CI,R$,230.0,230.0,230.0,230.0,230.0,2,49,11270.0,1,BRPABYCTF012
2008-01-29,12,SHPH11,10,FII HIGIENOP,CI,R$,295.0,295.0,295.0,295.0,295.0,1,1,295.0,1,BRSHPHCTF008
2008-01-29,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1430.0,1430.0,1430.0,1430.0,1430.0,4,324,463320.0,1,BRALMICTF003
2008-01-29,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1510.0,1510.0,1510.0,1510.0,1510.0,5,130,196300.0,1,BRBBFICTF006
2008-01-29,12,FPAB11,10,FII A BRANCA,CI,R$,182.71,182.71,182.71,182.71,182.71,3,136,24848.56,1,BRFPABCTF011
2008-01-29,12,EURO11,10,FII EUROPAR,CI,R$,160.0,160.0,158.15,158.24,158.15,7,473,74855.53,1,BREUROCTF011
2008-01-29,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,2,10,18000.0,1,BRFAMBCTF018
2008-01-30,12,NSLU11B,10,FII LOURDES,CI      MB,R$,145.01,145.01,145.01,145.01,145.01,6,100,14501.0,1,BRNSLUCTF008
2008-01-30,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1512.0,1512.0,1512.0,1512.0,1512.0,3,39,58968.0,1,BRBBFICTF006
2008-01-30,12,FPAB11,10,FII A BRANCA,CI,R$,185.0,185.0,185.0,185.0,185.0,1,100,18500.0,1,BRFPABCTF011
2008-01-30,12,FLMA11,10,FII S F LIMA,CI,R$,0.82,0.85,0.76,0.79,0.76,6,25632,20470.6,1,BRFLMACTF009
2008-01-30,12,FJKI11,10,FII JK IMOB,CI,R$,2.2,2.3,2.2,2.25,2.3,2,200,450.0,1,BRFJKICTF000
2008-01-30,12,EURO11,10,FII EUROPAR,CI,R$,160.0,160.0,158.0,158.78,158.0,11,863,137031.64,1,BREUROCTF011
2008-01-30,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,4,17,30600.0,1,BRFAMBCTF018
2008-01-31,12,SHPH11,10,FII HIGIENOP,CI,R$,299.99,299.99,299.99,299.99,299.99,1,1,299.99,1,BRSHPHCTF008
2008-01-31,12,ALMI11B,10,FII TORRE AL,CI      MB,R$,1405.0,1405.0,1405.0,1405.0,1405.0,3,25,35125.0,1,BRALMICTF003
2008-01-31,12,BBFI11B,10,FII BB PROGR,CI      MB,R$,1510.0,1510.0,1510.0,1510.0,1510.0,11,227,342770.0,1,BRBBFICTF006
2008-01-31,12,HTMX11B,10,FII HOTEL MX,CI      MB,R$,112.0,112.0,112.0,112.0,112.0,2,1837,205744.0,1,BRHTMXCTF000
2008-01-31,12,FLMA11,10,FII S F LIMA,CI,R$,0.8,0.8,0.8,0.8,0.8,1,10,8.0,1,BRFLMACTF009
2008-01-31,12,EURO11,10,FII EUROPAR,CI,R$,159.0,160.0,158.0,158.03,160.0,17,2602,411211.7,1,BREUROCTF011
2008-01-31,12,FAMB11B,10,FII ALMIRANT,CI      MB,R$,1801.0,1801.0,1801.0,1801.0,1801.0,5,31,55831.0,1,BRFAMBCTF018
2008-01-31,12,EDFO11B,10,FII OURINVES,CI      MB,R$,160.0,160.0,160.0,160.0,160.0,2,369,59040.0,1,BREDFOCTF004
2008-02-01,12,NSLU11B,10,FII LOURDES,CI  ER  MB,R$,145.0,145.0,145.0,145.0,145.0,2,115,16675.0,1,BRNSLUCTF008
2008-02-01,12,SHPH11,10,FII HIGIENOP,CI,R$,299.99,299.99,299.99,299.99,299.99,1,2,599.98,1,BRSHPHCTF008
2008-02-01,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1575.0,1575.0,1575.0,1575.0,1575.0,3,33,51975.0,1,BRBBFICTF006
2008-02-01,12,FLMA11,10,FII S F LIMA,CI,R$,0.75,0.8,0.75,0.78,0.8,3,16134,12607.2,1,BRFLMACTF009
2008-02-01,12,HGBS11,10,FII HG SHOP,CI  ER,R$,1200.0,1200.0,1200.0,1200.0,1200.0,1,16,19200.0,1,BRHGBSCTF000
2008-02-01,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,113.0,113.0,113.0,113.0,113.0,6,1904,215152.0,1,BRHTMXCTF000
2008-02-01,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1800.0,1800.0,1800.0,1800.0,1800.0,2,7,12600.0,1,BRFAMBCTF018
2008-02-01,12,EURO11,10,FII EUROPAR,CI  ER,R$,158.0,159.5,158.0,158.01,159.5,6,207,32709.0,1,BREUROCTF011
2008-02-06,12,ABCP11,10,FII ABC IMOB,CI  ER,R$,5.92,5.92,5.92,5.92,5.92,1,100,592.0,1,BRABCPCTF000
2008-02-06,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1420.0,1420.0,1420.0,1420.0,1420.0,1,10,14200.0,1,BRALMICTF003
2008-02-06,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1512.0,1512.0,1512.0,1512.0,1512.0,6,108,163296.0,1,BRBBFICTF006
2008-02-06,12,HGBS11,10,FII HG SHOP,CI  ER,R$,1201.0,1201.0,1201.0,1201.0,1201.0,1,3,3603.0,1,BRHGBSCTF000
2008-02-06,12,EDFO11B,10,FII OURINVES,CI  ER  MB,R$,160.0,160.0,160.0,160.0,160.0,2,130,20800.0,1,BREDFOCTF004
2008-02-06,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1780.0,1780.0,1780.0,1780.0,1780.0,2,10,17800.0,1,BRFAMBCTF018
2008-02-06,12,EURO11,10,FII EUROPAR,CI  ER,R$,159.3,159.3,156.0,158.49,156.2,4,28,4437.8,1,BREUROCTF011
2008-02-07,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1366.0,1366.0,1366.0,1366.0,1366.0,9,80,109280.0,1,BRALMICTF003
2008-02-07,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1452.01,1452.01,1452.01,1452.01,1452.01,7,49,71148.49,1,BRBBFICTF006
2008-02-07,12,HTMX11B,10,FII HOTEL MX,CI  ER  MB,R$,112.0,112.0,112.0,112.0,112.0,3,4128,462336.0,1,BRHTMXCTF000
2008-02-07,12,FAMB11B,10,FII ALMIRANT,CI  ER  MB,R$,1780.0,1780.0,1780.0,1780.0,1780.0,2,40,71200.0,1,BRFAMBCTF018
2008-02-07,12,EURO11,10,FII EUROPAR,CI  ER,R$,157.0,157.0,154.99,155.83,154.99,6,269,41920.87,1,BREUROCTF011
2008-02-08,12,SHPH11,10,FII HIGIENOP,CI,R$,299.99,299.99,299.99,299.99,299.99,1,2,599.98,1,BRSHPHCTF008
2008-02-08,12,ALMI11B,10,FII TORRE AL,CI  ER  MB,R$,1410.0,1410.0,1410.0,1410.0,1410.0,2,27,38070.0,1,BRALMICTF003
2008-02-08,12,BBFI11B,10,FII BB PROGR,CI  ER  MB,R$,1529.0,1529.0,1529.0,1529.0,1529.0,2,68,103972.0,1,BRBBFICTF006
2008-02-08,12,EURO11,10,FII EUROPAR,CI  ER,R$,157.7,157.7,155.01,155.48,156.0,4,78,12128.07,1,BREUROCTF011
2008-02-08,12,FLMA11,10,FII S F LIMA,CI,R$,0.8,0.8,0.8,0.8,0.8,5,11800,9440.0,1,BRFLMACTF009
