DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
2009-01-02,02,MILK11,10,LAEP,DR3,0,R$,0.45,0.46,0.43,0.44,0.46,0.45,0.46,133,493900,219593.0,0.0,0,9999-12-31,1,0.0,BRMILKBDR003,100
2009-01-02,96,MILK11F,20,LAEP,DR3,0,R$,0.45,0.45,0.44,0.44,0.45,0.44,0.46,5,127,56.26,0.0,0,9999-12-31,1,0.0,BRMILKBDR003,100
2009-01-02,02,WSON11,10,WILSON SONS,DR3,0,R$,11.32,11.58,11.13,11.44,11.26,11.26,11.57,33,11100,126984.0,0.0,0,9999-12-31,1,0.0,BRWSONBDR009,101
2009-01-02,02,TARP11,10,TARPON,DR3,0,R$,11.7,11.7,11.7,11.7,11.7,11.7,12.49,2,300,3510.0,0.0,0,9999-12-31,1,0.0,BRTARPBDR001,103
2009-01-02,96,TARP11F,20,TARPON,DR3,0,R$,11.2,11.7,11.2,11.52,11.7,7.35,11.7,2,100,1152.0,0.0,0,9999-12-31,1,0.0,BRTARPBDR001,103
2009-01-02,02,AGEN11,10,AGRENCO,DR3,0,R$,0.22,0.23,0.21,0.21,0.22,0.21,0.22,91,893400,196414.0,0.0,0,9999-12-31,1,0.0,BRAGENBDR001,100
2009-01-02,02,BPAT11,10,PATAGONIA,DR3,0,R$,16.65,16.65,16.65,16.65,16.65,16.4,16.9,2,200,3330.0,0.0,0,9999-12-31,1,0.0,BRBPATBDR005,101
2009-01-02,02,GPIV11,10,GP INVEST,DR3,0,R$,5.39,5.39,5.32,5.37,5.35,5.35,5.4,106,339900,1825308.0,0.0,0,9999-12-31,1,0.0,BRGPIVBDR003,103
2009-01-02,96,GPIV11F,20,GP INVEST,DR3,0,R$,5.41,5.41,5.39,5.4,5.39,5.35,5.8,7,201,1085.93,0.0,0,9999-12-31,1,0.0,BRGPIVBDR003,103
2009-01-02,02,DUFB11,10,DUFRYBRAS,DR3,0,R$,17.0,17.0,16.09,16.44,16.29,16.06,16.29,55,53600,881282.0,0.0,0,9999-12-31,1,0.0,BRDUFBBDR008,101
