DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
2006-01-10,96,TEFC11F,20,TELEFONICA,BDR,0,R$,35.5,35.5,35.5,35.5,35.5,33.08,36.0,2,19,674.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-11,14,TEFC11,10,TELEFONICA,BDR,0,R$,35.9,36.3,35.9,36.05,36.3,36.3,37.0,2,800,28840.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-11,96,TEFC11F,20,TELEFONICA,BDR,0,R$,35.5,36.3,35.2,35.69,36.3,35.3,0.0,6,273,9743.8,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-12,14,TEFC11,10,TELEFONICA,BDR,0,R$,35.8,35.8,35.4,35.79,35.4,35.4,36.0,13,53600,1918650.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-12,96,TEFC11F,20,TELEFONICA,BDR,0,R$,35.5,35.5,35.4,35.46,35.4,35.4,0.0,4,195,6915.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-13,14,TEFC11,10,TELEFONICA,BDR,0,R$,35.0,35.0,35.0,35.0,35.0,35.0,42.48,1,100,3500.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-13,96,TEFC11F,20,TELEFONICA,BDR,0,R$,35.0,35.0,35.0,35.0,35.0,35.0,0.0,2,54,1890.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-16,14,TEFC11,10,TELEFONICA,BDR,0,R$,35.5,35.5,35.5,35.5,35.5,35.0,42.48,1,100,3550.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-16,96,TEFC11F,20,TELEFONICA,BDR,0,R$,35.0,35.0,35.0,35.0,35.0,35.0,0.0,2,82,2870.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-17,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.3,35.5,34.3,34.53,35.5,33.08,0.0,3,67,2313.7,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-17,14,TEFC11,10,TELEFONICA,BDR,0,R$,35.1,35.1,35.1,35.1,35.1,35.1,46.0,1,100,3510.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-18,14,TEFC11,10,TELEFONICA,BDR,0,R$,35.1,35.1,35.1,35.1,35.1,35.5,50.0,1,100,3510.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-18,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.1,34.1,34.1,34.1,34.1,34.18,0.0,1,4,136.4,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-19,14,TEFC11,10,TELEFONICA,BDR,0,R$,35.4,35.4,35.4,35.4,35.4,35.2,45.0,1,200,7080.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-19,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.3,34.3,34.3,34.3,34.3,33.98,0.0,2,46,1577.8,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-20,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.0,34.0,34.0,34.0,34.0,33.18,0.0,1,32,1088.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-20,14,TEFC11,10,TELEFONICA,BDR,0,R$,35.4,35.4,35.4,35.4,35.4,34.5,35.0,1,60000,2124000.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-23,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.5,34.5,34.3,34.43,34.3,34.3,35.0,4,600,20660.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-23,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.0,34.0,34.0,34.0,34.0,34.0,0.0,5,173,5882.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-24,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.0,34.0,33.5,33.98,33.5,33.5,34.0,5,6200,210700.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-24,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.5,33.5,33.5,33.5,33.5,33.5,0.0,2,112,3752.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-26,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.8,33.8,33.5,33.51,33.53,33.53,34.49,3,2900,97183.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-26,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.0,34.0,33.15,33.55,33.15,33.02,0.0,7,134,4496.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-27,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.56,34.0,33.56,33.98,34.0,33.75,50.0,3,3000,101956.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-27,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.53,35.0,33.53,33.76,35.0,33.75,38.0,5,191,6448.73,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-30,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.3,33.3,33.3,33.3,33.3,0.0,44.0,1,500,16650.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-30,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.01,33.01,33.01,33.01,33.01,33.01,0.0,1,51,1683.51,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-31,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.5,33.5,33.5,33.5,33.5,33.5,50.0,2,200,6700.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-01-31,96,TEFC11F,20,TELEFONICA,BDR,0,R$,31.5,36.49,31.5,32.75,36.49,30.62,36.49,4,146,4781.88,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-01,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.0,33.3,32.5,33.06,33.3,33.3,35.5,9,3200,105805.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-01,96,TEFC11F,20,TELEFONICA,BDR,0,R$,31.5,31.5,31.5,31.5,31.5,31.5,36.49,5,177,5575.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-02,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.3,33.3,33.3,33.3,33.3,33.3,35.4,1,300,9990.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-02,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.3,33.3,33.3,33.3,33.3,33.3,36.49,1,16,532.8,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-03,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.0,32.0,32.0,32.0,32.0,30.62,36.49,1,63,2016.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-06,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.01,32.5,32.01,32.36,32.5,32.01,36.49,2,79,2557.21,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-06,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.3,33.3,33.3,33.3,33.3,32.5,34.5,2,1000,33300.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-07,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.3,33.49,32.9,33.17,32.9,0.0,33.0,4,500,16589.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-07,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.0,33.0,32.01,32.26,32.02,32.01,33.3,6,228,7356.13,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-07,62,TEFC11T,30,TELEFONICA,BDR,120,R$,34.62,34.63,34.62,34.62,34.63,0.0,0.0,2,400,13850.36,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-08,14,TEFC11,10,TELEFONICA,BDR,0,R$,32.9,32.9,32.9,32.9,32.9,32.7,33.3,2,1000,32900.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-08,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.9,32.9,32.9,32.9,32.9,32.7,34.4,1,7,230.3,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-09,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.9,32.9,32.5,32.71,32.5,32.5,36.49,3,57,1864.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-10,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.3,33.4,33.3,33.35,33.4,32.0,50.0,2,200,6670.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-10,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.0,33.4,33.0,33.2,33.4,31.08,36.49,2,130,4316.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-13,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.4,34.39,33.19,33.9,33.19,33.1,34.5,4,69100,2342530.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-13,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.4,33.4,33.4,33.4,33.4,33.5,36.49,2,78,2605.2,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-13,62,TEFC11T,30,TELEFONICA,BDR,60,R$,33.96,33.97,33.96,33.96,33.97,0.0,0.0,2,28100,954556.01,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-13,62,TEFC11T,30,TELEFONICA,BDR,63,R$,35.19,35.2,35.19,35.19,35.2,0.0,0.0,4,40900,1439323.63,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-14,14,TEFC11,10,TELEFONICA,BDR,0,R$,32.9,33.3,32.8,33.01,33.11,33.11,35.47,8,1300,42925.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-14,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.9,32.9,30.62,31.94,32.9,32.81,36.49,4,117,3737.16,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-15,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.15,33.15,33.15,33.15,33.15,32.8,35.4,1,100,3315.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-15,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.0,32.0,32.0,32.0,32.0,32.08,36.49,1,38,1216.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-16,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.5,32.5,32.5,32.5,32.5,32.5,36.49,1,2,65.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-16,14,TEFC11,10,TELEFONICA,BDR,0,R$,32.5,32.5,32.5,32.5,32.5,32.5,35.45,1,100,3250.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-17,14,TEFC11,10,TELEFONICA,BDR,0,R$,32.51,33.2,32.0,32.59,33.2,32.5,35.44,3,2500,81491.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-17,96,TEFC11F,20,TELEFONICA,BDR,0,R$,31.58,32.5,31.58,31.71,32.5,31.58,36.49,3,112,3551.68,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-20,96,TEFC11F,20,TELEFONICA,BDR,0,R$,31.58,31.58,31.58,31.58,31.58,31.58,33.1,1,50,1579.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-21,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.0,33.0,33.0,33.0,33.0,33.0,34.85,3,1000,33000.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-21,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.5,32.5,32.0,32.18,32.0,32.08,34.89,2,50,1609.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-22,14,TEFC11,10,TELEFONICA,BDR,0,R$,32.71,32.71,32.7,32.7,32.7,32.7,33.0,3,2600,85033.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-22,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.0,32.95,32.0,32.33,32.95,32.08,32.5,2,140,4527.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-23,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.0,33.0,33.0,33.0,33.0,32.5,33.0,1,300,9900.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-23,96,TEFC11F,20,TELEFONICA,BDR,0,R$,31.72,31.98,31.72,31.84,31.98,31.72,34.0,2,60,1910.74,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-02-24,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.51,32.51,31.82,31.89,31.82,31.82,34.89,3,94,2997.98,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-01,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.1,33.0,32.1,32.55,33.0,33.0,35.0,2,40,1302.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-02,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.0,33.0,33.0,33.0,33.0,33.0,33.5,4,1300,42900.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-02,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.5,32.5,32.5,32.5,32.5,31.82,35.0,2,55,1787.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-03,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.2,33.5,32.61,33.08,33.25,33.0,35.5,6,1600,52933.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-03,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.5,33.0,32.5,32.77,32.77,32.77,36.47,6,228,7472.61,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-06,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.25,33.8,33.25,33.7,33.8,33.8,34.9,4,600,20225.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-06,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.24,33.49,33.24,33.25,33.49,32.18,33.8,3,119,3957.48,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-07,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.8,34.0,33.65,33.8,34.0,34.0,34.49,4,1300,43940.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-07,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.8,33.9,33.8,33.82,33.9,33.8,35.48,5,158,5345.1,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-08,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.0,34.19,33.96,34.08,34.19,34.2,34.5,5,800,27266.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-08,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.0,34.01,34.0,34.0,34.01,34.0,35.48,2,71,2414.47,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-09,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.05,34.05,34.05,34.05,34.05,34.05,34.49,2,200,6810.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-09,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.19,34.19,34.0,34.14,34.0,34.0,35.0,2,47,1605.03,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-10,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.75,33.75,33.75,33.75,33.75,33.75,34.0,1,200,6750.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-10,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.5,32.5,32.5,32.5,32.5,31.72,34.47,1,9,292.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-13,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.75,34.0,32.75,33.13,34.0,31.72,34.0,2,85,2816.25,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-13,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.0,34.0,34.0,34.0,34.0,34.1,34.47,3,800,27200.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-14,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.0,34.0,34.0,34.0,34.0,0.0,34.47,1,100,3400.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-14,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.0,34.0,33.0,33.2,34.0,33.02,34.0,2,69,2291.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-15,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.0,34.2,34.0,34.1,34.2,34.05,34.47,2,200,6820.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-16,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.52,32.52,32.52,32.52,32.52,32.52,34.0,1,46,1495.92,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-16,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.0,34.0,34.0,34.0,34.0,33.8,34.47,1,100,3400.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-17,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.1,33.99,33.1,33.11,33.1,33.1,33.99,4,101,3344.88,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-17,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.5,34.0,33.5,33.67,34.0,33.6,34.47,5,6700,225614.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-20,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.47,34.5,34.47,34.49,34.5,34.1,36.0,4,1373900,47399547.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-20,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.99,34.47,33.99,34.07,34.47,34.08,34.47,6,200,6815.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-20,78,TEFCC3,70,TEFC,BDR,0,R$,3.21,3.21,3.21,3.21,3.21,0.0,0.0,1,1373600,4409256.0,40.0,0,2007-03-19,1,0.0,BRTEFCBDR014,114
2006-03-20,82,TEFCO3,80,TEFC,BDR,0,R$,3.48,3.48,3.48,3.48,3.48,0.0,0.0,1,1373600,4780128.0,40.0,0,2007-03-19,1,0.0,BRTEFCBDR014,114
2006-03-20,42,TEFCO8E,13,TEFC BON,BDR,0,R$,52.58,52.58,52.58,52.58,52.58,0.0,0.0,1,873600,45933888.0,54.71,0,2006-03-20,1,0.0,BRTEFCBDR014,114
2006-03-21,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.5,34.5,34.5,34.5,34.5,34.5,37.49,1,100,3450.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-21,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.3,34.5,33.3,33.98,34.5,34.5,0.0,3,78,2651.1,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-22,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.5,34.5,34.5,34.5,34.5,34.5,36.0,1,100,3450.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-22,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.0,34.5,34.0,34.37,34.5,34.5,36.49,3,70,2406.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-23,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.3,33.3,33.3,33.3,33.3,34.0,36.49,1,87,2897.1,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-24,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.5,33.5,33.5,33.5,33.5,33.18,36.49,2,171,5728.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-27,96,TEFC11F,20,TELEFONICA,BDR,0,R$,36.49,36.49,32.75,32.83,33.1,33.1,36.39,3,48,1576.09,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-28,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.5,34.5,34.0,34.3,34.0,34.0,35.0,3,500,17150.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-28,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.2,34.2,34.0,34.05,34.0,34.0,36.49,4,73,2486.2,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-29,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.0,33.0,33.0,33.0,33.0,33.1,0.0,1,41,1353.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-30,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.5,34.5,34.45,34.48,34.5,32.5,34.5,3,400,13795.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-30,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.0,34.0,33.6,33.95,33.6,33.0,34.5,4,52,1765.6,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-31,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.0,34.0,34.0,34.0,34.0,34.0,34.5,3,700,23800.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-03-31,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.5,34.0,33.5,33.52,34.0,33.08,34.0,5,189,6336.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-03,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.0,34.0,34.0,34.0,34.0,33.01,35.0,2,500,17000.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-03,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.0,34.0,33.5,33.8,33.5,33.5,34.5,2,83,2805.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-04,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.0,34.0,34.0,34.0,34.0,33.9,34.1,1,400,13600.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-04,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.7,34.0,33.7,33.83,34.0,33.5,0.0,3,180,6090.9,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-05,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.6,34.0,33.5,33.68,34.0,33.9,35.0,4,1400,47154.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-05,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.8,33.8,33.8,33.8,33.8,33.3,34.97,1,29,980.2,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-06,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.6,33.6,33.6,33.6,33.6,33.6,34.5,2,400,13440.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-06,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.52,34.0,33.08,33.56,34.0,33.6,34.97,5,354,11883.36,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-07,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.6,33.6,33.6,33.6,33.6,33.6,34.0,2,700,23520.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-07,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.4,33.61,33.4,33.59,33.6,33.6,34.96,4,149,5005.59,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-10,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.6,34.0,33.6,33.83,33.99,33.6,34.97,3,172,5819.97,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-10,14,TEFC11,10,TELEFONICA,BDR,0,R$,33.6,33.6,33.6,33.6,33.6,33.6,39.8,1,200,6720.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
2006-04-11,96,TEFC11F,20,TELEFONICA,BDR,0,R$,33.6,33.6,32.6,33.46,32.6,32.6,34.97,3,78,2602.62,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,114
