DATAPREG,CODBDI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
2001-01-02,96,TEFC11F,20,TELEFONICA,BDR,0,R$,31.8,31.8,31.3,31.66,31.75,31.3,33.5,5,220,6966.9,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,100
2001-01-02,14,TEFC11,10,TELEFONICA,BDR,0,R$,31.75,32.0,31.2,31.7,31.99,31.7,31.99,16,6800,215605.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,100
2001-01-03,14,TEFC11,10,TELEFONICA,BDR,0,R$,31.5,35.0,31.5,32.86,35.0,35.0,36.0,42,118300,3887852.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,100
2001-01-03,96,TEFC11F,20,TELEFONICA,BDR,0,R$,32.0,34.5,31.0,31.98,34.5,33.51,35.0,17,441,14106.58,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,100
2001-01-04,14,TEFC11,10,TELEFONICA,BDR,0,R$,34.8,35.0,34.5,34.87,34.5,34.01,34.89,18,5400,188298.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,100
2001-01-04,96,TEFC11F,20,TELEFONICA,BDR,0,R$,34.9,36.5,34.8,34.93,34.9,34.0,34.01,8,174,6079.5,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,100
2001-01-05,96,TEFC11F,20,TELEFONICA,BDR EB,0,R$,33.0,35.0,33.0,34.6,35.0,34.99,35.3,16,308,10662.08,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-05,14,TEFC11,10,TELEFONICA,BDR EB,0,R$,34.5,35.48,34.5,35.23,35.48,35.3,35.48,55,261000,9197630.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-08,96,TEFC11F,20,TELEFONICA,BDR EB,0,R$,35.7,35.7,31.4,34.27,31.4,33.0,35.29,6,215,7369.7,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-08,14,TEFC11,10,TELEFONICA,BDR EB,0,R$,34.2,34.59,33.01,34.14,34.59,33.04,34.6,6,22600,771783.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-09,96,TEFC11F,20,TELEFONICA,BDR EB,0,R$,34.59,34.6,34.0,34.21,34.01,31.5,34.2,12,323,11052.27,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-09,14,TEFC11,10,TELEFONICA,BDR EB,0,R$,34.6,34.6,34.0,34.2,34.5,33.11,34.4,25,39100,1337330.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-09,62,TEFC11T,30,TEFC,BDR EB,30,R$,34.51,34.52,34.51,34.51,34.52,0.0,0.0,2,4000,138064.08,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-10,62,TEFC11T,30,TEFC,BDR EB,60,R$,35.29,35.29,35.19,35.27,35.28,0.0,0.0,5,1620,57152.89,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-10,96,TEFC11F,20,TELEFONICA,BDR EB,0,R$,34.4,34.4,32.81,33.72,33.01,33.01,34.0,12,224,7555.03,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-10,14,TEFC11,10,TELEFONICA,BDR EB,0,R$,34.49,34.49,33.5,33.99,34.49,32.0,34.49,9,15000,509872.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-11,96,TEFC11F,20,TELEFONICA,BDR EB,0,R$,34.2,36.0,33.21,34.36,35.7,35.5,36.0,29,687,23611.14,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-11,14,TEFC11,10,TELEFONICA,BDR EB,0,R$,34.4,36.15,34.4,35.12,36.15,36.15,36.5,45,126800,4454256.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
2001-01-12,14,TEFC11,10,TELEFONICA,BDR EB,0,R$,36.5,37.0,36.5,36.82,36.9,36.51,37.0,71,268800,9899288.0,0.0,0,9999-12-31,1,0.0,BRTEFCBDR014,101
